,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,5.011061631861517e-11,3.268694359223565e-11,1.4378766007196045e-11,6.3578748144197935e-12,185.3732589593565,-5.76219236800308e-10,5.713156072311429e-12,3.9584008635831754e-10,0.15447680695788074,4.3232765527974815,13.803036477508627,1.1708197796913664e-06,2.98255183337148e-05,1.918657905470543,2.073997739618567e-06,3.117643323414969e-05
1,1.5650383022359284e-11,7.310286466548487e-12,3.4072222634813716e-12,1.4166350939182677e-12,535.6269631364903,-4.493757975834609e-09,1.6453719006559158e-12,1.145200499195599e-10,0.14838848510968716,4.567057745691199,6.367652257771441,6.458143637629087e-07,1.274528266880293e-05,0.40037253021512453,1.158847513269741e-06,2.079762572213321e-05
2,1.5388939369074308e-11,9.29200679773942e-12,4.143829363759246e-12,1.7443557775288568e-12,432.198943990524,-3.229893978638491e-11,2.132145482565075e-12,1.278064356439547e-10,0.16009718136664294,4.253066701237654,9.359048222801416,7.465641083793211e-07,1.652485793698024e-05,0.9116532058261012,1.3190495708941428e-06,1.692263175402457e-05
3,6.112908445429664e-11,1.6182493977569063e-11,5.807403162744047e-12,2.633257304804987e-12,-479.19579851891615,-1.7806693472190967e-08,4.823201974833497e-12,3.4204423197239693e-10,0.14068840583752576,5.350888240255164,10.130508589362186,1.0822260714204504e-06,4.029273295185778e-05,0.21963571421845232,1.8099472751797979e-06,4.333353844510567e-05
4,6.150635786836933e-11,1.264190562353603e-11,5.005382064806601e-12,2.287808251942544e-12,-160.0182165385697,7.013744372678569e-10,4.427959050237613e-12,3.23667195473301e-10,0.13655068394908473,5.662560036391875,2.470423444581137,1.047873155280428e-06,3.8595120659189744e-05,0.3375697858674531,1.7559951643425306e-06,5.4427904882887004e-05
5,1.3837828393078947e-11,2.8373819071364632e-12,1.1990972479384285e-12,5.923732053582142e-13,-100.3802893660251,-1.2998696343540516e-08,2.0769028996458425e-12,7.693107447573653e-11,0.18830599427159575,4.058548594272302,7.390521710784713,7.706304488213538e-07,1.9568035974670023e-05,-0.2887719014919687,1.2749644396551778e-06,2.3862988752574956e-05
6,3.939358881383605e-12,1.274955248856219e-12,6.942549757187644e-13,3.300332472796017e-13,-185.8165289926874,3.745257516599337e-09,8.384630219338636e-13,2.7484945619621403e-11,0.20316489995165044,3.5268194884684885,1.411886113010313,4.818837846082636e-07,9.134111535820553e-06,-0.39506148873266733,8.360286854594522e-07,9.368319523918516e-06
7,2.549865029213386e-12,1.000907608415809e-12,5.49917073741918e-13,3.5215092216626693e-13,-84.05138331683865,-4.504163300668571e-10,8.6005192072294e-13,2.0982405782341905e-11,0.23528738816317132,3.1209240876197506,4.769696612516949,4.972693146027215e-07,1.3671790064850844e-05,-0.5943751473736321,8.442039431857927e-07,1.3829438054474709e-05
8,2.2629708896355578e-11,5.744648034646463e-12,2.6354750930417575e-12,1.2435370629015373e-12,-186.6051918001609,1.5452226486704672e-08,1.1740540429073747e-11,1.5651181616090059e-10,0.3075796902023872,2.6321746213249484,2.566299721577229,1.895700107206823e-06,2.0680219678034635e-05,-0.026229167015162133,2.99655846646129e-06,2.5093362397192335e-05
9,7.5547238699973e-12,3.447022063899379e-12,1.7404988626487617e-12,7.940817105819659e-13,-92.96376827698185,1.2505162896809597e-09,2.3644695579860484e-12,6.119477942499672e-11,0.22741503976799013,3.326111022352432,5.356017178481706,8.369131372632794e-07,1.2027559258411535e-05,-0.7183314933683524,1.3824771494629396e-06,1.4845384069581137e-05
10,2.6885021716144892e-12,2.1922642271631946e-12,1.0632221599609548e-12,5.906478176902315e-13,-207.2897629525372,-3.5723744973793247e-09,9.661291118331084e-13,2.7570134275699687e-11,0.22118023896648198,3.2437396203868913,6.933571174579331,5.124590799419809e-07,1.288507125352865e-05,-1.4979018424327994,8.852157061392096e-07,1.3306100697337304e-05
11,4.767956965193877e-12,3.7572563771440825e-12,1.790789932091623e-12,8.425143876327207e-13,-331.3639039024583,-1.8546549515446966e-09,1.347274072894949e-12,4.419541429128934e-11,0.21005349059920306,3.3443240350401475,8.601044791078095,6.076247689898113e-07,7.169602648966201e-06,-1.672263910945311,1.0589929266211772e-06,1.0029960588998246e-05
