,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,2.0279039261834e-11,7.198884940815046e-12,3.4308793309969173e-12,1.8112364801872818e-12,688.3403269644699,5.2363637690733695e-09,3.772908866230787e-12,1.4335185285511263e-10,0.1882259034740691,3.9984783365746335,5.230857744765003,9.37694656239539e-07,4.376020250247963e-06,0.8668779081697433,1.584327818910267e-06,3.1167869402609294e-05
1,4.5022056822567545e-12,1.9397715055972157e-12,1.3996531133737166e-12,7.897653474789388e-13,318.372603041542,-3.6001524167245867e-09,1.3319021269977119e-12,3.996477323153415e-11,0.20826968708508825,3.4326013823786714,1.2661940578867459,5.296233867117058e-07,2.137104814221408e-06,0.15808692352224654,9.6392704920423e-07,1.771143752193484e-05
2,5.111002903306096e-12,1.8458285238698083e-12,1.28920355662086e-12,7.369618000169109e-13,2224.0710466892847,-4.859512378894552e-09,2.961709774751269e-12,4.3882883110652776e-11,0.27301202534503466,2.8897744241091656,2.822960953943345,6.28883957869201e-07,2.6373065506981004e-05,0.35987519131982404,1.0932482161852825e-06,4.210460242618448e-05
3,8.634143099438124e-12,2.1482942752414184e-12,8.892562274453068e-13,5.561886592772857e-13,-283.30755209140466,1.284314671123596e-11,2.4623437589469312e-12,5.5579604728909444e-11,0.237078613673614,3.3221542224482183,0.4887508761422371,7.542491968573662e-07,1.9714349214923317e-05,-0.05158151498183191,1.2344541752624526e-06,2.866072031128405e-05
4,2.2683277447562534e-11,6.146068514831689e-12,2.3363322874073018e-12,1.209237036073178e-12,206.07378734567428,5.894227240568028e-09,3.2385956460441023e-12,1.3914425623323996e-10,0.17608330372569958,4.441667694613858,0.7949499877769775,8.883107772060248e-07,1.3368483149462119e-05,0.04015143120072261,1.4706355353942407e-06,3.678662149996184e-05
5,8.131903575160959e-12,2.051634084894292e-12,8.438963559618047e-13,5.339360130096419e-13,-301.98899756706993,-6.060789155126719e-10,2.377036622528326e-12,5.2809098360661196e-11,0.23964981514714903,3.2858197423878015,0.4667903521243728,7.507530265863499e-07,1.847673245136186e-05,-0.05326113477445645,1.226887119119913e-06,2.6924570894941633e-05
6,2.2363761109714825e-12,9.167672333362939e-13,8.131589315182736e-13,4.169498779614375e-13,-274.5875971759621,-3.5015473039783125e-09,1.7932249361150542e-12,2.285556114569974e-11,0.29609871723429815,2.6342834138882645,3.2091675958217727,5.000577244406017e-07,2.1563468107118335e-05,0.2175807076113618,8.72324825579978e-07,2.699831855344473e-05
7,2.689470271723718e-12,7.810255837560335e-13,4.833644832579393e-13,2.669512128943773e-13,-134.54143125521992,-1.4820583733881152e-09,1.4913380505908342e-12,2.098049901019021e-11,0.29068723286361886,2.7333733350998215,0.9598601205965581,5.366365953628067e-07,9.08180390936141e-06,0.006771733592728659,8.903237249094605e-07,2.359299081101701e-05
8,7.724341372911802e-12,2.5434238020686275e-12,9.845104690453631e-13,6.487507970219328e-13,-212.93314781392036,3.802310109970492e-08,1.8149017859753145e-11,9.396442801364833e-11,0.48459607924974607,1.7108145390448162,0.8212620992493577,2.2072738529653017e-06,2.356776756694896e-05,-0.11205528447832508,3.3985687260695514e-06,2.5681440651560237e-05
9,2.943821204357483e-12,1.1752861090333266e-12,4.913504446496458e-13,3.251996519590583e-13,-55.30020396011963,9.174480862816999e-10,1.1832559830495991e-12,2.3686002634090372e-11,0.2550903174777651,3.025608866233836,0.9549594254699093,5.908926378734082e-07,9.376481605249102e-06,-0.2329531433991441,9.684693001816455e-07,9.516083741512168e-06
10,1.4898851951805916e-12,7.088007317581834e-13,4.062503757613345e-13,2.5971778966620206e-13,-114.89947778948395,-6.250916072862283e-09,5.651938606701315e-13,1.3876112822069177e-11,0.233449547302094,3.0801217720632543,1.3051343890874485,3.7920705126820463e-07,6.3068235294117635e-06,-0.2950653111806703,6.629784069589144e-07,8.475560997940032e-06
11,2.1048559038303366e-12,1.1116384975183051e-12,7.044288378332035e-13,6.770000269116497e-13,-101.03375050950027,-1.0201009942307161e-08,8.522978330245248e-13,2.3433346793848716e-11,0.2289955841670581,2.8808370794340807,1.2840432877190684,4.599413492388908e-07,8.098566582742047e-06,-0.21155010033249855,8.5434765947821e-07,8.998671197070269e-06
12,2.798858159680491e-12,1.568734401848946e-12,1.0714783562983974e-12,8.490701260197749e-13,-87.18376258343983,-9.706007756785524e-09,1.5449877324321679e-12,3.2188942531144676e-11,0.2571009471082921,2.773155528072113,0.9000167820910412,6.510171383248771e-07,4.511750304417485e-06,-0.12739304608903831,1.1299251326845082e-06,1.0168244406805522e-05
13,4.179766242467967e-12,2.628382847650594e-12,1.5613940306247282e-12,1.1976813689432236e-12,-70.86210890040614,-1.7482804398644495e-08,4.04520481684792e-12,5.415086119956015e-11,0.31094542573071965,2.4395711131453024,0.8779646432088265,1.0589497191073957e-06,1.1249814065766383e-05,-0.099579619317007,1.7526140523930685e-06,1.7471138957808804e-05
14,4.729038617186663e-12,2.4955502133284455e-12,1.9150215284950943e-12,1.6204618694193505e-12,-72.51186456400141,-3.3258389655501944e-08,1.0540847264489314e-11,8.060908329651611e-11,0.4083328043209133,1.914145533581538,1.0739680323239449,1.7121993663185334e-06,9.817801318379497e-06,-0.010403120478184235,2.758312128850768e-06,3.3097934380102234e-05
15,2.8466406256359093e-12,1.417660679372478e-12,1.1091752316713619e-12,7.966801203216035e-13,250.5359529938077,-1.4003335400978661e-09,1.6539742007774366e-12,3.1631648790077704e-11,0.26288673552660424,2.8048802459578,1.2914336078433262,6.617501147351483e-07,1.1980411902037078e-05,-0.19106012973261086,1.128460264800654e-06,1.4725120416571297e-05
16,2.7828852556160646e-12,1.4075880085487116e-12,1.107236500399675e-12,7.796860421371014e-13,191.89967526738022,-1.924213434014031e-09,1.5788794660309163e-12,3.098384599505114e-11,0.2599002618758593,2.8278472010595777,1.2111000295636962,6.46858689295929e-07,1.2251411728084232e-05,-0.1838515742028275,1.1073494710226445e-06,1.4301677848477915e-05
17,2.673064142470443e-12,1.3608338612793904e-12,1.0746278514491233e-12,7.477102347327893e-13,203.47444695663896,2.34452534272546e-09,1.42516569757857e-12,2.954212791315275e-11,0.25336126686179306,2.8794902571226384,1.2012818981119737,6.137015918031507e-07,2.73105115739681e-06,-0.19016590486182797,1.0578826792577682e-06,1.3354927351796748e-05
18,2.7313912167705393e-12,1.3739016157783564e-12,1.0761788823063007e-12,7.422342284901106e-13,195.24791778505497,2.457027588130894e-09,1.4502473159253677e-12,2.9916736621883414e-11,0.2545099570419855,2.8769791248143717,1.185361630613652,6.235945670562533e-07,7.389344542610818e-06,-0.1848882025847823,1.0680886053398409e-06,1.341625680323491e-05
19,2.6038276382016714e-12,1.2610725810632198e-12,9.533526688358686e-13,6.48332181644231e-13,177.47968531747296,1.1339354113101924e-09,1.3073514420934698e-12,2.7413786722539742e-11,0.2520769090696061,2.918459569324732,1.2619537639228076,5.948948525484937e-07,4.004327272449834e-06,-0.21530289223667598,1.0153781225275824e-06,1.2353520366216524e-05
20,1.2880100242139711e-12,6.878611650429173e-13,3.8226895755026426e-13,2.9489119484303886e-13,-189.74240436336265,-5.365032005879957e-09,5.627826133303973e-13,1.3079668735754243e-11,0.24081841987463531,2.9828988251584474,1.107143394403342,3.8222649092800694e-07,4.978409633020518e-06,-0.2905252762431062,6.679237860180986e-07,7.643738907454032e-06
21,2.1455996299030705e-12,1.3126235608821827e-12,1.1470053741143494e-12,5.948757854074127e-13,108.89453049311146,1.1856964670490443e-09,1.0246588335036596e-12,2.5723537529851426e-11,0.23002248421610605,3.0381261513889193,0.6612769887607174,4.893069841467845e-07,9.124088426031894e-06,0.05781932575470061,8.853054527106592e-07,1.345849454489967e-05
22,1.59716645844653e-12,7.217344804566464e-13,3.643562235702926e-13,2.673031899100853e-13,720.6430826923978,1.0247390435746835e-09,1.3674133643885128e-12,1.5885315400746414e-11,0.3197698364339759,2.475047978361925,2.1050016644750533,5.112404801558193e-07,1.660787291981383e-05,0.11116416838733915,8.517171346904926e-07,2.2166822359044784e-05
23,6.1502251048746256e-12,1.7636317109093341e-12,8.83275684612703e-13,9.611442224595194e-13,68.83085190019935,2.7871168434275277e-08,2.3294461662184406e-11,9.976079180207901e-11,0.5354685943341819,1.547077242811501,0.44872098029955876,2.7120643196302667e-06,2.028451188067445e-05,-0.0778588741290118,4.1804255901216e-06,3.351551014267185e-05
24,2.2016066015727288e-11,5.3220657098143745e-12,2.009968397420917e-12,1.0137084712556982e-12,165.32373938767176,5.967754262230447e-09,4.925626404901917e-12,1.3522575485678954e-10,0.2146402232159242,3.6854301438367,1.5270389115623193,1.0762567224340446e-06,3.191161329060807e-05,-0.14770616412212817,1.7430611025746162e-06,3.937564397802701e-05
25,9.399488020077399e-12,2.0933834981801995e-12,7.35374556921251e-13,5.544832146151806e-13,-228.06354288959878,-1.2215263428621685e-08,5.288106866120638e-12,6.621800378172207e-11,0.30974030916113077,2.6222866815646424,5.827687983566718,1.0021445730014064e-06,4.7794586807049665e-05,0.1262424796082418,1.6064102887471758e-06,6.506146191805905e-05
26,1.5110036681081256e-12,8.421256703748152e-13,5.91916796127401e-13,3.5333333946869514e-13,77.36590594274766,1.7602685257751342e-10,9.653090593857374e-13,1.6809569028256585e-11,0.26548857737573317,2.8464893147066164,1.4359284486372024,4.492090027560754e-07,1.0311766897077899e-05,0.11400202808884458,7.780326560020081e-07,1.5077385311665524e-05
27,8.92064083927159e-12,2.783327068064224e-12,1.2149957041040694e-12,8.143423797601589e-13,308.9077240070265,-4.283736109735504e-09,2.4167288827281482e-12,6.122562582273946e-11,0.2216620280390089,3.5005477205222877,1.4177943567121862,6.959310027108864e-07,1.932020082703897e-05,0.1777440836473343,1.1770267435393396e-06,2.4578308979934382e-05
28,9.88295391027717e-12,2.9628819406081456e-12,1.2747403547145958e-12,8.490039759563544e-13,465.8982490209707,-3.584746064940899e-09,2.290835894057014e-12,6.578746572235315e-11,0.2112780228896406,3.6430731472510445,1.2008194034664,7.170124355484642e-07,1.6806188166628513e-05,0.13879156324195785,1.2082439558845675e-06,2.2933754117647057e-05
