,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,2.6119255115773438e-11,9.121085480112802e-12,4.187948828874582e-12,2.071929535868255e-12,-114.34226963281844,6.1726873031370466e-09,7.2716631171615145e-12,1.8604985107273933e-10,0.2192880298385108,3.432040312684822,5.375559944195092,1.1974720256261511e-06,2.7955498051422904e-05,0.39544291167176204,2.0483873174269705e-06,3.9687563787289235e-05
1,9.801820072851152e-12,2.6806780921616227e-12,1.6666111657989e-12,1.2627633306033498e-12,-114.95751489611175,4.648475936145507e-09,2.044341046756957e-12,7.226633267316855e-11,0.20004028729457343,3.0850545610311984,1.2947258514906235,6.701394581912071e-07,1.7241743419546802e-05,-0.23337855648741612,1.3248886568165406e-06,1.9017228290226595e-05
2,5.309085394046885e-12,2.327099182502961e-12,1.0449161805290026e-12,7.888486133822792e-13,-230.25477124533273,-1.2026065082697728e-08,3.060944721786631e-12,5.231620672585721e-11,0.2763017606107723,2.533428958918578,0.9216446819514839,8.511837633158591e-07,1.1804032391851682e-05,0.004155223624109766,1.5276660303961425e-06,1.9054051252002744e-05
3,1.8032774945335136e-11,5.35387920312013e-12,1.6097756234380244e-12,1.1721209815093125e-12,-182.58091040239174,2.1095384115270376e-10,5.15662619127539e-12,1.224150022515257e-10,0.233405923331325,3.1487540399489706,1.328423589662342,1.1416875521926663e-06,1.8570477759975584e-05,0.12474174069834018,1.9562937771766445e-06,2.5251226398107878e-05
4,4.668220469839957e-11,1.0422342012388037e-11,2.9323341131375873e-12,1.7649466265069938e-12,-1022.4479963709834,1.3999527923007114e-08,3.755485605287858e-12,2.5426843826155294e-10,0.1417073180391489,4.844776679416719,2.573637391532917,9.015243424630723e-07,3.72286581857023e-05,0.5039320363323535,1.6822414561060187e-06,3.766813166399634e-05
5,6.032533504481669e-12,2.0189069507914816e-12,6.524537836277639e-13,5.620630961143804e-13,257.1527613098027,-5.046673075140544e-09,1.6258169068624405e-12,4.4850600503232266e-11,0.22295040335905844,2.9912524296874348,1.575598957985939,6.294759616906745e-07,1.540199695429923e-05,0.08415245795527025,1.1653615144909327e-06,1.552620660715648e-05
6,2.0462854412268174e-12,1.0497418996932043e-12,6.652194492251385e-13,5.359262458803437e-13,-100.97782640672541,-1.6558028535771185e-09,1.3608950125654015e-12,2.560591486638206e-11,0.2708425799279767,2.345858455246451,0.31987828938793544,5.598500717991475e-07,1.3816299778744181e-05,-0.05273626831786849,1.076193427985209e-06,1.4333231226062408e-05
7,1.967969676497635e-12,9.063488852788999e-13,4.333739461514853e-13,3.5810105248843263e-13,-281.0470823885948,-5.5822649152214766e-09,1.2111533957176257e-12,2.1861800927394753e-11,0.2779344706555398,2.3622879855827494,0.464887062722625,5.450652907228976e-07,1.1656081089494164e-05,-0.08294540428386103,1.0194715058726248e-06,1.219700036316472e-05
8,1.0239411034624326e-11,3.426301422089584e-12,1.118776434063383e-12,1.0226627965323969e-12,-759.2036277798873,4.907211051103591e-09,2.172880623815029e-12,7.424952981907305e-11,0.20603603187713943,3.1247189974595986,2.1017274139237427,7.254744646784974e-07,1.3298501094071868e-05,0.11784315344664081,1.3809244823842881e-06,1.542241394369421e-05
9,3.4908164933005405e-12,1.2764234042942567e-12,5.822231498915623e-13,8.005800429348478e-13,166.8695288122535,-7.0865886747946425e-09,2.136996754720924e-12,3.5727287867360794e-11,0.2901527993515744,2.3120175991124765,1.0160330582744799,7.448558196530301e-07,7.3611610406652945e-06,-0.10679355080158472,1.3593929537385126e-06,2.0047059612420848e-05
10,2.6106929545870228e-12,1.2041221560364238e-12,5.751219502194359e-13,5.446600499526016e-13,-109.96076006080318,-2.729500752381946e-09,1.2421966253996888e-12,2.816748105405586e-11,0.2525139529426046,2.4393132506821127,0.2724240837764905,5.389682764836433e-07,8.901883268482489e-06,-0.04328317486648135,1.05447223652876e-06,9.00926588845655e-06
11,7.1142719930938926e-12,2.5116048711768887e-12,1.4410895586364282e-12,1.3666988703481874e-12,-840.6711586599131,-4.339342412595561e-09,1.986937038699931e-12,6.685370379265749e-11,0.21031562631232453,2.8367927073367696,0.7555219122476015,6.616515327257456e-07,1.729117433432517e-05,-0.04465454243423049,1.3425215159885119e-06,1.789954608682383e-05
12,4.953803667929857e-12,2.17683881278824e-12,1.3111240114799214e-12,1.0790867127271656e-12,99.68208360583826,-5.6256415214824104e-11,2.6034123748509838e-12,5.607368726597464e-11,0.2597924954291892,2.3999490511531585,0.4300084011595877,7.949533350917582e-07,1.3740303190661478e-05,0.041459580244745955,1.5350782313919173e-06,1.4942727470817122e-05
