,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,6.680834030931329e-11,2.445463164320552e-11,1.0802920807777648e-11,3.989305908431823e-12,118.88811662036738,-8.747374877433728e-09,1.0415615067608935e-11,4.58695312575737e-10,0.1773305400697053,4.2795103615803525,7.5114482163617655,1.631271359306371e-06,5.318656345464256e-05,0.6072702661874805,2.712511935383173e-06,5.440654239719234e-05
1,1.598788726887665e-11,4.6699385589783276e-12,2.5137519438346317e-12,1.4928931873341898e-12,-107.29886302824082,9.292617144985345e-09,3.3687471460437665e-12,1.1319816656115377e-10,0.20079066098197385,3.6066192881327868,3.451185833779438,9.412542147994855e-07,1.6655307919432365e-05,-0.2352589853278059,1.6394157400768941e-06,2.325473351033799e-05
2,6.007680057577185e-11,2.301010009974627e-11,1.0106406639240246e-11,3.8385558353284766e-12,94.50381221887245,-1.5346892720702424e-08,9.844718994004513e-12,4.2241251715661664e-10,0.17957710922170292,4.218112066009434,7.646590286511334,1.5839146976917058e-06,5.4713480247196146e-05,0.6696965474666333,2.6356503330779475e-06,5.4847317372396415e-05
3,1.3994322491612777e-11,3.3400467391102216e-12,1.0880609647453523e-12,1.9176371680778678e-12,37.23738238506406,-6.173814490010689e-09,6.618692750024802e-12,1.0673438303313835e-10,0.286618194742562,2.622042290795541,2.0294509005038877,1.3641848902231388e-06,1.7579927379262988e-05,0.33431902412939146,2.271140208715066e-06,2.469032729991607e-05
4,6.592469598395885e-11,1.4404202208302584e-11,4.364330233210161e-12,6.05046355903242e-12,37.26915605242665,-5.538681360143294e-09,1.66403482863473e-11,4.295314876296483e-10,0.22876793698998682,3.268564874267414,2.1608665794722612,2.1554675056760624e-06,5.215969308003356e-05,0.2862198632043286,3.6086070640918474e-06,5.5577322255283425e-05
5,1.3913769905792187e-11,3.3188102651970505e-12,1.076497522401413e-12,1.924135227032379e-12,38.77976971783577,-7.331175224154023e-09,6.6514026285620825e-12,1.0642839315686248e-10,0.2878752884522381,2.611800218561794,2.0094468568571497,1.3681777421985776e-06,1.775726738384069e-05,0.32702861704834296,2.277632607464091e-06,2.422843430838483e-05
6,3.2285391269150202e-12,1.2285953327042857e-12,1.2659734316551604e-12,1.0472092004427057e-12,-1108.0716071692518,7.756792455607092e-09,2.6207613903953113e-12,3.937121701278546e-11,0.299239575465034,2.360045519699612,0.9716430163430226,8.373467912857869e-07,8.788793389791715e-06,-0.16203409685267844,1.4647114814881455e-06,1.3823370269321734e-05
7,2.6083770975799504e-12,1.0704379118307903e-12,4.992554881458454e-13,3.992827278374243e-13,99.10014202943434,-1.4428228592523163e-09,2.060233461322157e-12,2.6609587127362075e-11,0.31686431897596984,2.383253250015072,1.949714702851316,7.62144819447539e-07,1.0591802322423137e-05,-0.051632514561181245,1.2677103540516093e-06,1.545457464255741e-05
8,1.4218908255966819e-11,3.3905819726208704e-12,1.0920501451811938e-12,2.034815625980991e-12,37.81979180032365,-9.242821254159579e-09,7.148721489248024e-12,1.1007917747364149e-10,0.2924822265480566,2.577519660198441,1.959606398617753,1.4170543155659238e-06,1.9354691865415424e-05,0.32284587081581173,2.3552855122022716e-06,2.4231464618905922e-05
9,7.615898991014954e-12,2.7384468603427656e-12,1.2185736211572299e-12,8.223677532896139e-13,-676.117399686271,-7.318172667655526e-09,9.696703866386462e-12,7.981410211035129e-11,0.38916810775721794,2.081035179541942,2.4053932361768124,1.6915216065290943e-06,1.784748984664683e-05,0.018862821683100443,2.6616277446594184e-06,2.280522115358206e-05
10,2.601712401400142e-12,1.4111807437458343e-12,6.930595308929409e-13,4.196594070552043e-13,-162.43606363695008,2.5389371862139646e-10,1.4000965769463878e-12,2.7118436167707568e-11,0.26286258284704,2.777504813603395,3.3276914758522036,6.188746168727313e-07,2.816990864423591e-06,-0.6231808780335689,1.0627649317662145e-06,1.2591919501029982e-05
