,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,8.438633994058097e-12,5.369951936617763e-12,3.148163393606151e-12,1.7058446710929344e-12,-1338.953284721572,-7.019629016693243e-09,2.926652919385799e-12,8.496711404335393e-11,0.21845364014518762,3.3399515438419165,10.189886007776385,8.657450838923075e-07,1.5468124899671926e-05,1.4498602894644366,1.4785866600584565e-06,1.9049707510490576e-05
1,2.640856763608823e-12,1.171091313972812e-12,7.578939355661209e-13,4.9130563566214e-13,-92.19223637092824,-3.404650739069465e-09,9.496759306931248e-13,2.407661307789803e-11,0.23194508504562486,3.074836002069402,3.8314391388679714,5.08412813685581e-07,5.294724457160295e-06,0.28818612965096535,8.823403358350266e-07,1.136836124818799e-05
2,2.7125558264846974e-12,1.1790335047607161e-12,7.567209416270985e-13,4.902918349686717e-13,-84.47085473110394,1.3889172065329944e-09,9.75622591979404e-13,2.4444899189195667e-11,0.23350167219715376,3.0660681421159306,4.110595986470028,5.176690668769354e-07,8.693097962920576e-06,0.26339892871416093,8.954975953030762e-07,1.2296487754634928e-05
3,2.848865363461053e-12,1.201413414066709e-12,7.51774360259401e-13,4.863756136802567e-13,-97.70898638400233,-5.028063790465837e-10,1.0151879689159209e-12,2.5154511302609808e-11,0.2346311029872093,3.0727828819676812,4.590861484642031,5.282382520000048e-07,1.0472372867933163e-05,0.227722145197381,9.091289998094943e-07,1.2319578394750894e-05
4,1.7864558209951585e-11,4.732955923679739e-12,1.4506019085730279e-12,7.165252681798443e-13,-113.82413690582165,-4.147091011194774e-09,2.639722161223175e-12,1.0433855562901529e-10,0.18310594496989074,4.251889567152092,3.085062518961756,8.196242116184764e-07,2.778075172655833e-05,0.006467554706821686,1.355823042900391e-06,3.2335969802395665e-05
5,5.193261476456399e-12,1.3623648288228687e-12,4.967229137498374e-13,3.2099153406645553e-13,-89.17380709021351,-4.433369164426604e-09,1.4785341584911464e-12,3.413529942749569e-11,0.2352113931694885,3.287715675572605,1.7042603746301308,6.383343738697272e-07,9.966565029373617e-06,0.011154421940498527,1.0491712353042443e-06,1.381694949263752e-05
6,1.2256699635855606e-12,5.345058046979104e-13,3.2282390957468255e-13,2.445870516454426e-13,-49.95878150715626,1.8640987349610036e-10,6.03565469357272e-13,1.2129604587317032e-11,0.2603666512226199,2.7191519418104124,1.085491938247948,4.0713122895321544e-07,6.24854789654383e-06,-0.21658751545578744,7.108460710876776e-07,8.66027811398489e-06
7,4.803275785921885e-12,1.476148764431725e-12,5.010957697332932e-13,2.740658024385707e-13,-140.74231635256328,6.010629681267876e-10,1.3586870163239132e-12,3.243473778484107e-11,0.23072911649668534,3.3631268574144424,1.2724929716873055,6.167829582198176e-07,1.161088516365301e-05,0.11009413405319,1.0144813524501282e-06,1.4234921089494163e-05
8,5.8737202886716875e-12,1.7618223616012741e-12,5.94902106154932e-13,3.166248067651588e-13,-165.52509853616138,5.084401372958017e-10,1.6508305297719523e-12,3.92703519540783e-11,0.2313989445255968,3.3667570708480037,1.2252616965807839,6.806757489345529e-07,1.2688414448767837e-05,0.14438877997643684,1.1179098010654454e-06,1.6952667263294423e-05
9,5.342726966712811e-12,1.6215858448883247e-12,5.51630862740819e-13,2.978806688697315e-13,-135.6923213226737,3.5882925342107345e-09,1.504373185906739e-12,3.590571121311353e-11,0.2308318654330307,3.369119008534006,1.2368915662159048,6.491166740087412e-07,1.291638952620737e-05,0.13651899786215504,1.0677238019692302e-06,1.5486577691309988e-05
