,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,2.199879333464769e-11,8.242881566730458e-12,3.915697273624902e-12,2.150696532956637e-12,225.22879829747185,-1.4018367951702342e-08,1.1378519309394596e-11,1.7524524211131971e-10,0.2910802202550763,2.639577608295511,7.585024371157446,1.8455766835660672e-06,2.541910240329594e-05,0.41732787496198415,3.0149645031203977e-06,2.7110792523079267e-05
1,2.9940179685524565e-12,1.1196715984620456e-12,7.74401185379485e-13,6.88643882337167e-13,-85.43081702903295,7.247325150186111e-09,1.9242615430518434e-12,3.1527919755732455e-11,0.2877920620786669,2.4826575589791973,5.634692901036913,7.289206589803411e-07,1.3416393279926756e-05,-0.7074399248298493,1.2600781426733115e-06,1.3615234277866791e-05
2,1.0618209881863534e-11,1.8104418531828278e-12,1.2752389437252027e-12,7.031341974210238e-13,278.0746928204976,3.382176418118541e-09,2.7812180285804733e-12,6.17646042579863e-11,0.24451243532129707,2.971357206979763,0.6538062050811173,8.850478117871341e-07,4.337367269398029e-06,-0.29388471785519676,1.5111594565327826e-06,1.3487595797665366e-05
3,6.108479893937418e-11,8.05358657202465e-12,4.162094792118892e-12,1.8118912126037732e-12,94.63560440438494,-7.797137383979051e-09,5.7805286725696495e-12,2.7250779834096e-10,0.17122631741862704,4.229469177027272,-0.6468699637021983,1.2652783016464917e-06,1.951370943770505e-05,-0.1445745547400065,2.1684686203857834e-06,2.0939411917296104e-05
4,6.036370658834841e-11,7.224392637924775e-12,3.705760414502302e-12,1.4643798520682851e-12,76.99791656374087,8.30930285007463e-09,4.160729130150907e-12,2.5881804209412073e-10,0.15063702468158405,4.808111611913723,-0.7843757904891278,1.0866192400347125e-06,1.954884953078507e-05,-0.16939298944864017,1.8632815882011448e-06,1.978354003204394e-05
5,4.8865011925512565e-11,6.034475151572785e-12,3.0616132582073197e-12,1.3054970063703876e-12,86.50846900403828,-4.7200234009610195e-09,4.449215982487453e-12,2.1331175861117928e-10,0.16912320327156694,4.296985619645644,-0.9479443682054368,1.1289363680893725e-06,1.8156666602578777e-05,-0.1643253272987645,1.9266320371843613e-06,1.8425759165331504e-05
6,4.163475610592222e-12,7.883948326873989e-13,7.710217200620141e-13,4.836822991708058e-13,594.5270005022094,4.488011311685059e-09,1.487423019967245e-12,2.949548569172915e-11,0.26207583839041304,2.7140898592468163,0.18350419325031017,6.421049970723649e-07,1.4506276737621112e-06,-0.25171429605528467,1.1156153814682321e-06,1.0313506822308688e-05
7,1.1188686144436268e-11,1.4439175311974996e-12,9.359412001647637e-13,4.045925697080566e-13,105.69296248637339,9.22524486403308e-09,1.6250968147853936e-12,5.347251382398384e-11,0.20264724425780578,3.571234912415957,-0.7459776690334459,6.808514994383482e-07,8.652258680094604e-06,-0.15820176658481505,1.164359594379592e-06,1.0052133836881053e-05
8,4.417009685325645e-11,5.493218512638468e-12,2.555707322492605e-12,1.1513575232793864e-12,65.44696307191403,4.101843174102124e-09,3.836875452626747e-12,1.9261076573724932e-10,0.16557302246965158,4.477301762981237,-0.9651531238368464,1.0632850106109563e-06,1.1759726010528726e-05,-0.1589115910472343,1.7909200280030088e-06,1.8533660146486612e-05
9,1.7681198405791228e-11,2.2988719966745888e-12,1.0638885010873238e-12,5.533849787706558e-13,52.34107216368949,4.8295296925493955e-09,2.733577880174273e-12,8.27282739586328e-11,0.20980177638580957,3.5888840199753616,-0.7607397069670985,9.05053928714878e-07,4.963127489127944e-06,-0.12327159704668414,1.5050619151179828e-06,1.3313213495078962e-05
10,3.791743015805369e-12,9.291728777245865e-13,4.5442735915215556e-13,2.458703458131688e-13,92.44519184956096,4.1341537219931155e-09,9.175664620357336e-13,2.336225930802731e-11,0.23182471950508837,3.0681365686303965,0.08625755919336428,5.076959743173552e-07,5.904844312199587e-06,-0.15445877504205957,8.828590435202299e-07,8.818923323414968e-06
11,2.592609298595929e-12,2.0086599033741695e-12,5.513788337236338e-13,5.226960094364176e-13,312.41396074522527,-2.7851947519277012e-09,1.7581441694400015e-12,3.032161867895321e-11,0.2835733677265342,2.400584892780642,1.106673198361462,6.857890516459232e-07,2.1621989227130543e-06,-0.1586772680581036,1.2239945118677985e-06,8.845616063172352e-06
12,6.099167322356634e-12,1.4922409416137583e-12,6.317339204099318e-13,6.144201847643018e-13,47.95139304793208,-1.6144623779809262e-09,2.693617600287382e-12,4.356647111739262e-11,0.2855522801140701,2.598773344075341,0.6745139728298392,8.865352682213073e-07,9.606730101472493e-06,-0.05382431955496067,1.4920308061786789e-06,1.2828631439688714e-05
13,6.198071034532422e-12,1.4932010517400014e-12,6.400948418670015e-13,6.208842695023867e-13,48.556956972032694,3.757360780321322e-10,2.7490715181256434e-12,4.413519472513812e-11,0.28643855484273384,2.5932826505753677,0.6679278188045042,8.976324318308957e-07,1.1305985149919892e-05,-0.055281569626373296,1.5066764248481683e-06,1.2789865516136415e-05
14,5.125022523871996e-12,2.1462501443813346e-12,1.7302553436822129e-12,3.3572869233169992e-12,47.61857291502425,-3.4944402523738525e-08,1.3413838251396495e-11,1.00192772198669e-10,0.4184709433325399,1.8137314505719926,1.231529356419587,1.9457010032527193e-06,2.6768814770733204e-05,0.10421271862873595,3.182317669617304e-06,3.214448786907759e-05
