,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,1.1461397268509285e-11,5.814017907580621e-12,3.4749149220276208e-12,2.171922962679597e-12,-400.07206726293964,3.604745653307325e-09,6.600144357908581e-12,1.1286032507545773e-10,0.27526800624214043,2.838861136560833,7.026736490087313,1.373566006357779e-06,1.1821418869306462e-05,1.2967365380308884,2.2182740732534656e-06,2.5337516667429616e-05
1,5.105771107719733e-12,1.8544911895630337e-12,2.7437378134694223e-12,1.836124568013118e-12,-210.6222968513492,-1.0809993626242947e-09,1.5522745058800923e-12,5.02789102885154e-11,0.20976352953305435,3.2497221980664386,1.8488860051696347,6.435068750808199e-07,9.705291074998092e-06,0.1802657397144827,1.1649797281554503e-06,1.2731619549858851e-05
2,5.279540076254124e-12,1.8904873218734253e-12,1.7511206310758258e-12,1.4040495765683611e-12,-61.577188087763794,-1.5072486315098262e-08,9.361924618109974e-12,6.678029161999886e-11,0.41604616200980765,1.9590348957507717,1.6091575417755124,1.6399187127933032e-06,2.1011060448615242e-05,0.24165440157764836,2.5838270888756954e-06,2.6034746106660566e-05
3,1.9326322481596898e-11,5.291498720702554e-12,2.513960761630512e-12,1.5768352376639428e-12,-98.43525892116728,2.1071654272921004e-08,1.2889946341308464e-11,1.4948750463966825e-10,0.3274222785885127,2.4808718020211247,1.054824724422008,1.9095118165689717e-06,3.555326221408408e-05,0.009934268099807941,3.010744221750913e-06,4.2657844217593654e-05
4,3.124000397627985e-11,8.602381157018701e-12,3.3264752246610618e-12,2.032547092395786e-12,-114.41785593627189,5.581134789646147e-09,7.330326212379506e-12,2.0154936172926324e-10,0.2126466326871506,3.810168490267895,2.3004690266264465,1.4018437662705989e-06,4.7916422473487434e-05,0.15045665942920072,2.2449613393910185e-06,4.845905869230181e-05
5,6.782249445784445e-12,2.019641214240018e-12,1.0983300993224366e-12,9.406021744667697e-13,-72.00513415253691,-8.503821640486731e-09,5.468828953498653e-12,5.906823337954606e-11,0.3354481008530858,2.465350652962848,0.8700585674898409,1.2361842244048602e-06,9.349903921568626e-06,-0.0004462077413335986,1.933498763404956e-06,1.9917982848859386e-05
6,2.992122407476369e-12,1.0713301961491523e-12,1.5774465436730622e-12,1.4054835962986287e-12,-68.44721962024744,-3.3737306332792887e-09,1.3572395447893974e-12,3.186806029833833e-11,0.24159319046600555,2.882633017387392,0.828996246601376,6.048283237588328e-07,2.1359323109788663e-06,-0.10626261934277934,1.0729639319667321e-06,1.0326929823758298e-05
7,1.7809503552198903e-12,8.237823561701885e-13,7.380586494178642e-13,6.645347105775362e-13,-46.48646767044076,-6.6258271515964615e-09,1.89605088403808e-12,2.215372665277478e-11,0.3268638080366925,2.396995074155934,1.0631045485626183,7.04336644379725e-07,5.483267646295875e-06,-0.1348804822822753,1.1538679060609986e-06,1.5355874213778897e-05
8,1.3882998709937385e-11,3.6157608647573586e-12,1.6335922648194027e-12,2.0161477394034686e-12,191.74823716855911,-1.6020600892417898e-09,5.772028873801734e-12,1.0376433438166114e-10,0.2621562332210014,3.078266507805453,1.6412118765139543,1.2526224189752e-06,1.7681186276035706e-05,0.18263082505175005,2.0094809413703874e-06,2.7340439154650185e-05
9,3.683460609889828e-12,1.4929201847939614e-12,1.0315619688382175e-12,1.0949741186489358e-12,309.8062754171042,3.0137653461900472e-09,2.972426406441106e-12,3.8360710684509554e-11,0.30920961469967806,2.5736958055608516,1.8692196955058014,8.8954015532643e-07,1.255059043259327e-05,-0.27803461142132413,1.4440014061041517e-06,1.5961899427786676e-05
10,1.8315120162202413e-12,9.206742303907187e-13,7.194346436735087e-13,6.259998321368382e-13,-135.19438971734363,-7.060397729825629e-09,1.0245526750498508e-12,2.0905229377240446e-11,0.256615796496855,2.835750110584723,0.8187118024666711,5.290675556822721e-07,8.320354537270161e-06,-0.14136336966642563,9.118289654206978e-07,1.0564436391241322e-05
11,3.5027948594936903e-12,1.5280418858513605e-12,1.121684200968572e-12,9.340220003625277e-13,120.23049319533894,-1.0611464732550914e-08,1.4008706415327186e-12,3.5699990832047276e-11,0.2308659695220162,3.029224654328053,1.1775236294800768,5.985470971829162e-07,8.902922334630348e-06,-0.21121820111184247,1.0682528901917945e-06,9.010129306477454e-06
12,2.6561186536996863e-12,1.1776932603901626e-12,1.0572052774642977e-12,1.032001051584543e-12,254.90682578337777,-4.19767027247887e-09,1.2525565741952008e-12,2.9111685999023404e-11,0.24409822577647494,2.8936856473664245,2.319766022585293,5.850085189842351e-07,9.924215005722134e-06,-0.4544868809766567,1.02532444722752e-06,1.02834248081178e-05
13,4.45556113575299e-12,2.2649926921173347e-12,1.6296268380747978e-12,1.6496567868939165e-12,3987.392669923703,2.343886363972188e-09,3.066226136374021e-12,5.135002493771695e-11,0.28141434142964245,2.640980243487265,1.9086233072733407,9.380296666136161e-07,1.1882149419394215e-05,-0.3357511801790752,1.5792294955366845e-06,1.2588682401770046e-05
14,5.0607672667788135e-12,2.609673210669485e-12,2.555815083891526e-12,2.3378893940208387e-12,141.42505713685568,-1.1851570005844269e-08,5.595674347593183e-12,7.38441867877677e-11,0.31481841829927365,2.3848739493484845,1.3699929989464752,1.2062862224339828e-06,2.1497994537270153e-05,-0.22394236900533793,2.01765385216817e-06,3.9833272358281825e-05
15,5.062413439056498e-12,2.6249349572089306e-12,2.5728987942207453e-12,2.3609132561482062e-12,110.41475966445657,-1.570348238327288e-08,5.708081754586751e-12,7.449831688034328e-11,0.31629060900326067,2.3777603497390074,1.3650720085432912,1.218177814820158e-06,2.1208309948882275e-05,-0.22070327482876154,2.0351739338077736e-06,3.974189783016709e-05
16,5.4744402203421435e-12,3.1873647309180505e-12,3.6776634001905874e-12,3.188430162688609e-12,67.61807158819707,6.131999614754782e-09,3.869973377592786e-12,8.500626036328166e-11,0.2531460712267277,2.719399704374839,0.6344373294758096,1.0153101985936238e-06,1.7270641321431296e-05,-0.08258666785900924,1.8199895356003763e-06,1.9323245929655907e-05
17,3.1101662046181523e-12,1.5502325844552187e-12,1.3705570830794395e-12,1.1882737784278299e-12,131.84383363653487,-1.2294137911395574e-09,1.95968548826822e-12,3.821367090197624e-11,0.2636456173644769,2.7634835743648445,0.9402031133661384,7.460311111266939e-07,1.067330272373541e-05,-0.16026584958128337,1.2768636712878396e-06,1.1646145983062483e-05
18,3.1419948169786858e-12,1.5744986686234113e-12,1.411144679399229e-12,1.2315785996171853e-12,121.59628178575556,-6.296967576710273e-11,2.0200792415032205e-12,3.902020594002432e-11,0.2651071911338554,2.7522083302736435,0.9277303917555546,7.59250855925097e-07,1.0359394576943615e-05,-0.15336549834723515,1.2978606771036693e-06,1.1681185626001372e-05
19,2.0686115956387477e-12,1.009331765693801e-12,7.110160180892605e-13,6.526413415342357e-13,-317.8478167027013,-9.43158742400374e-09,2.6189805175634525e-12,2.6002172939790122e-11,0.35497245189678317,2.272488941584822,1.7715015914927337,8.756249073138478e-07,1.7707325352864884e-05,-0.17974894185991463,1.39138889668861e-06,2.8148464713511862e-05
20,1.9526697164545512e-12,9.57186331590695e-13,5.975273047674123e-13,5.094213798047274e-13,16251.136703414262,-4.8911895454427185e-09,1.110998353631636e-12,2.1204372243432765e-11,0.26222424195796706,2.8191836269909647,0.8623809068548615,5.48903957458709e-07,4.510547301441977e-06,-0.042959739918710355,9.332979852539511e-07,9.257219122606242e-06
21,2.353983252333675e-12,1.1878484268619823e-12,1.9442319771881007e-12,1.7152135305671959e-12,-78.31027305233697,1.1447549156903075e-09,1.3177420008318549e-12,3.264646335707988e-11,0.2402046142329459,2.767102593258407,0.41482229623241856,5.911803929232196e-07,5.402756855115586e-06,0.0005929028169018868,1.0808083748821698e-06,1.0190292950331882e-05
22,1.6047440875902568e-12,7.79706830588007e-13,5.482998311759214e-13,4.959686847695473e-13,-245.6362314183177,-6.9477479322415195e-09,1.4546508993150175e-12,1.9121245128611307e-11,0.3120642788019938,2.4786882404858,0.47629449988096345,6.464444324452106e-07,7.702542311741817e-06,0.044879878478468284,1.0615589820583794e-06,1.364223642023346e-05
23,3.082540931134789e-12,1.2742921962958748e-12,1.0990898082777283e-12,1.0742749652608137e-12,265.2655701615714,-9.269794418899728e-10,4.533041114466655e-12,3.923741585666681e-11,0.37898944480631264,2.156534798199367,0.47849097347476754,1.1641327096283311e-06,7.250936789501794e-06,-0.10434617488044585,1.8303598070102356e-06,1.6962750972762645e-05
24,7.511084397841352e-12,3.0860471119953004e-12,2.0367738201626217e-12,1.7243522771688113e-12,-370.945017540695,1.4057957864652676e-08,6.842938400641791e-12,7.695447884866353e-11,0.33327586211530125,2.443509319259848,0.4437161556160625,1.4159975463746222e-06,2.102640506904707e-05,-0.15896962237629841,2.224784978418232e-06,4.0620784289311054e-05
25,5.141823840493783e-12,1.469983153684019e-12,9.650378907000935e-13,8.774391093450085e-13,65.3187671132448,-8.232836540378761e-09,8.127774401520156e-12,5.426688400662423e-11,0.42518335565388415,1.977708758654529,0.6094398095238627,1.5290973057280417e-06,2.2444481373311963e-05,-0.03203566827380369,2.3590171000616767e-06,2.6547537921721217e-05
26,2.607050920281584e-12,1.0845420694595147e-12,1.1655942836021205e-12,1.0034883580505737e-12,629.642568204024,-5.5663128621225135e-09,1.545446154482874e-12,2.873517917711716e-11,0.2680311868435701,2.717790377780052,0.6520418352973945,6.616561707375992e-07,3.916009140154117e-06,0.05533265770625673,1.1308767121256252e-06,1.1156648162050812e-05
27,6.893031500522289e-12,2.196673822902375e-12,1.824512256794257e-12,1.405849800065999e-12,303.5373301610054,-6.8837148909397666e-09,3.5802762503185845e-12,5.994750593811276e-11,0.2761082061933269,2.7944692248276,2.490534328464124,1.0034374493379719e-06,1.5390874583047226e-05,0.31575890356057534,1.650414134839758e-06,1.7069534361791407e-05
