,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,1.573702836011286e-11,1.3677065875694467e-11,2.8094354319389193e-12,1.3793583590221768e-12,-250.91994126312397,6.239984985647041e-09,8.14324885737004e-12,1.6032904351587768e-10,0.25095880351246497,3.023664187466136,20.637482328763888,1.3557090709186878e-06,2.136762005035477e-05,1.0703034330037882,2.285550559882369e-06,4.6915661020828556e-05
1,3.1499238978290344e-12,1.9501238751413093e-12,8.845416653721248e-13,7.634831981038751e-13,-136.6118756128086,6.4587007578251045e-09,1.9316681104273916e-12,3.986667082699603e-11,0.2631077260227589,2.248640177364439,3.4142986912203166,6.516575822494167e-07,2.6669275349050127e-06,0.0022038704437617345,1.3063344595512965e-06,9.230357183184557e-06
2,8.008465380513442e-12,3.181740973633623e-12,1.0720250063634532e-12,7.245307906446875e-13,-110.98710352750112,-3.994228825855406e-09,2.9223940241068444e-12,6.30645072075699e-11,0.24873173074246277,2.739784357614718,1.796217219924644,8.338839565657155e-07,1.3021999015793087e-05,0.5359581569276666,1.5154995138445511e-06,3.0370636113527123e-05
3,1.7574630173369057e-11,4.887788953902342e-12,1.4940725475767618e-12,9.894917814921443e-13,-208.13826811074506,-3.89949738723907e-09,3.758741178295364e-12,1.0785330351202253e-10,0.21099150408689651,3.357409153170238,1.6280674195821048,8.828420982211084e-07,3.0123711320668338e-05,0.5609385083766972,1.5959927531747405e-06,4.6859854616617064e-05
4,1.971299624583135e-11,3.833993849286448e-12,1.3639203682200835e-12,1.37058284843845e-12,-739.2776843239643,1.5092040166658974e-09,2.1402726806840746e-12,1.1000113986338278e-10,0.17046033910206643,3.6970441089203843,2.0891613010557557,6.806077931839875e-07,9.773339008163577e-06,0.6681304353995748,1.3310203048775378e-06,1.7609247777523458e-05
5,5.86974207478051e-12,1.3437064100833897e-12,5.439259459982969e-13,6.565211373433875e-13,-903.6600435202014,-1.2078855977333552e-09,1.455780208006463e-12,4.004567939424207e-11,0.2257519723896758,2.782232979427859,0.3293810635243312,5.767196117002421e-07,2.120269407187e-06,0.32582294567981346,1.1164106196704798e-06,1.3264244632639047e-05
6,1.6593973495973689e-12,7.921272888881323e-13,4.748288249740408e-13,5.811828315085608e-13,98.76642019803958,6.56564293494089e-10,1.4099121630990977e-12,2.2939988186398408e-11,0.29229101645193567,2.0732822439465415,0.6896465730817781,5.582872873956411e-07,6.850169222552834e-06,0.07364193370094169,1.102169783644212e-06,1.166570547035935e-05
7,1.780829873494091e-12,7.116413603479959e-13,3.754265225795522e-13,6.29538206706939e-13,52.44171874881634,1.7676866033046518e-09,1.329452371687481e-12,2.151877802800276e-11,0.2932301656428869,2.118502815747806,0.41500008316905673,5.512647220583796e-07,4.697447470817121e-06,0.06570005584029188,1.0686638063604551e-06,1.1784293583581292e-05
8,7.042834017449373e-12,1.8415467054984283e-12,7.463523142490997e-13,1.0398988382770311e-12,971.9866820872528,-4.3150362161923e-09,1.812423480766675e-12,5.318853215918865e-11,0.22405549079688866,2.638283079871945,1.095547277003927,6.09840677225079e-07,1.3702479523918517e-05,0.22196106448967798,1.2474828098501317e-06,2.098490637216754e-05
9,2.3056789406938495e-12,9.5031618959999e-13,4.487462873238522e-13,1.1542912989868936e-12,86.7046956205545,1.025661226693368e-09,1.5322846417368808e-12,3.052828120047173e-11,0.27467889050026767,2.0701406233123913,0.8543174155046105,5.731675557403418e-07,7.700660105287252e-06,-0.050162519228913564,1.1867259955712085e-06,1.0510409155413139e-05
10,1.7525967412782433e-12,1.0910344470994209e-12,4.314017603519696e-13,1.1794634206449598e-12,23.100940291790522,-4.503118950151865e-09,1.3577084946799471e-12,2.716063450904104e-11,0.27413134478482776,2.0712065688931496,0.6271913292003954,5.394392113147703e-07,5.535322371252003e-06,-0.059940711621523826,1.1226073399997268e-06,1.0406269425497825e-05
11,3.255760244869889e-12,2.0205248650408084e-12,9.732911184449693e-13,1.89265932380279e-12,45.67123176062606,-1.5869884386794866e-09,1.9629459135133042e-12,4.803179325382219e-11,0.25087037093503234,2.176135381611941,0.8454655523989386,6.351699702571958e-07,9.599437756923783e-06,-0.013911040682136224,1.3654156014544656e-06,1.0464745619897765e-05
12,2.474681406038795e-12,1.6795586667217374e-12,9.42270646628269e-13,2.869879607068876e-12,87.74271770494826,9.955142994595188e-09,2.7588809406639652e-12,5.368338157323384e-11,0.28299963209760715,1.8999379699353975,0.9567167296119584,7.530400357704838e-07,3.73122688944839e-06,-0.15453061983372207,1.6232508741059893e-06,1.1848481857022965e-05
13,3.5166736569549123e-12,2.244117581140755e-12,9.128852377389775e-13,1.7626195710343192e-12,-85.44429045836,1.4364672485171208e-09,2.379015035371115e-12,5.12850151047903e-11,0.2649206139775701,2.20495098946724,1.2571043136928883,7.296843139099682e-07,3.66631813229572e-06,-0.10136873603727269,1.4827730734014162e-06,1.3449165603112841e-05
14,3.704021622788349e-12,2.5225481731313046e-12,1.0531064727973315e-12,8.033446522980623e-13,-73.5917276853424,-7.57319969314911e-09,2.610969144140528e-12,4.610083806708327e-11,0.2739882518976595,2.529188771077805,2.6643860016766654,7.785625048499548e-07,2.259285694666972e-05,-0.028959694685052863,1.409104381870537e-06,2.4113460715648125e-05
15,3.232199161630832e-12,2.755859172310787e-12,1.2019980308761848e-12,8.644347280898859e-13,-167.43656621710852,-3.435445905706489e-09,1.4673927655786041e-12,4.186115157360603e-11,0.22551337600859814,2.7286025224994104,2.6776465587122833,5.732935133303687e-07,8.242868459601738e-06,-0.1742461600460738,1.1346676101161546e-06,1.3258948088807505e-05
16,3.4281752960451693e-12,2.8479274579354006e-12,1.215487990672876e-12,8.903277659502089e-13,-197.5930981491365,-3.909564052523046e-09,2.7579147781674917e-12,4.718030986852237e-11,0.26877842395075385,2.5622582958011666,2.472935727850739,7.156974349954566e-07,7.541325130083165e-06,-0.10710676344522085,1.3514173835071768e-06,1.9331516386663615e-05
17,2.686646333680275e-12,2.0136320773674993e-12,1.2150318683476903e-12,1.5010900320954665e-12,51.484594234449894,3.0537330516640708e-09,1.951033025926847e-12,4.486752858515521e-11,0.254313542036487,2.2722286061871886,0.9721605604561058,6.435089967694343e-07,2.3002196078431375e-06,0.04946158091339528,1.3396896573025743e-06,1.3887464003967347e-05
18,3.9431573049625295e-12,2.7639190160151012e-12,1.0651537378323488e-12,1.8310095942450432e-12,-104.72086446304708,-4.708137283824578e-09,2.4663209342360056e-12,5.497968731726432e-11,0.2540931088010698,2.370715019828973,1.1495003514081563,7.110810243107603e-07,4.230255872434576e-06,-0.1311760974605887,1.452755328321246e-06,2.1353108999771113e-05
19,5.234459460504657e-12,1.9971907840923095e-12,7.239149918705736e-13,1.3753689662255442e-12,-688.3264347207902,-8.097795035869258e-10,1.5679114134705261e-12,4.84659407448042e-11,0.22229372811404222,2.4972935978033766,1.7583852898148362,5.678648221447814e-07,3.291100434882123e-06,-0.021946673689140904,1.2148735823063238e-06,1.791354666971847e-05
20,1.8720568343363995e-12,1.1496783390325248e-12,4.4194337529194464e-13,9.361216369125388e-13,29.463525685431932,1.3086357268962876e-09,1.211919150362522e-12,2.604376967295376e-11,0.26301091080998745,2.1708165121024194,0.7030217217949445,5.071466200675692e-07,8.889257120622568e-06,-0.1309193803240494,1.0543544871594103e-06,9.672060866712446e-06
21,1.5693262059581458e-12,1.0258358991711209e-12,6.861364818044595e-13,7.601155202349872e-13,89.09456123984037,3.7768155290115227e-10,1.7063660900717034e-12,2.7751337788984573e-11,0.2954147202159631,2.0237641646324587,0.2820603263881582,6.176348909388822e-07,4.549020779736019e-06,0.048397092630231016,1.2287520486597892e-06,1.031965359578851e-05
22,1.5139419299155798e-12,7.930611363993505e-13,3.7830936007721314e-13,6.261441071470064e-13,70.02393835678934,3.4662093495160865e-09,1.1125098056435625e-12,2.024131456038212e-11,0.2812787988548063,2.116039011015166,0.6261318702765798,4.954700865952135e-07,9.327972751964598e-06,-0.17954548669575018,9.911953115653966e-07,1.4132089112687874e-05
23,4.992136955253524e-12,1.6637380465792849e-12,6.436599410055391e-13,1.4741452973980269e-12,-119.0868159508102,4.943719450365568e-09,2.1961818106072887e-12,4.785788346711028e-11,0.2597498640496073,2.3636258207509364,0.6933327490814204,7.103083679558572e-07,1.3588172260624093e-05,-0.29892834921094696,1.3957008287098548e-06,1.4449337540245666e-05
24,1.4948344046637207e-11,3.6598665787660345e-12,1.1980508765342288e-12,1.5959086200968068e-12,-51.379654185046896,2.7484800437931026e-09,2.5036201671657287e-12,9.350804128738272e-11,0.19536656926085555,3.3548805895622404,0.52156093796245,7.464961120672064e-07,1.3420238135347521e-05,-0.4746299306269664,1.428502575036638e-06,3.307097661402304e-05
25,4.592933928154938e-12,1.029420894443896e-12,4.933285143826172e-13,6.632732060793292e-13,-220.94813121085946,2.478846436953429e-09,1.649721762312748e-12,3.439213437828378e-11,0.2556758012774381,2.572485956097205,0.7583134108618715,6.080774431256815e-07,2.6162186770428016e-05,-0.3707387409534108,1.1486105776644205e-06,3.523784565499352e-05
26,1.4739082070823241e-12,7.702594337514452e-13,4.885983980041247e-13,6.241134517776757e-13,70.74416981945609,1.0131841315439605e-09,1.3256549052942331e-12,2.176986696456584e-11,0.2938338887164423,2.0480687611056854,0.6446475546368418,5.458790617358589e-07,6.406079357595181e-06,-0.11287737495681002,1.0786399813066382e-06,1.0788401367208362e-05
27,8.252389434431568e-12,2.294987168048694e-12,9.477897686872843e-13,6.908063682013603e-13,-238.44993771995993,-5.102102139630157e-09,2.9287772657203922e-12,5.895702957711525e-11,0.2559632244629999,2.71472638353516,2.6362092236649253,8.458154529781952e-07,1.2583165557335774e-05,-0.28252301035264255,1.5145864719535992e-06,1.90199002059968e-05
28,1.7137211287497505e-11,3.480200106314117e-12,1.3344555556703696e-12,1.2686919965123348e-12,-53.87887942682085,-3.6308656943550107e-09,2.504919039474114e-12,9.836642881875018e-11,0.19128389636969148,3.4438939927608407,0.38282542211667037,7.769012165913603e-07,1.3988780430304415e-05,-0.5364300183634396,1.453035809562013e-06,1.939150858319982e-05
29,1.5332271629025858e-11,1.062932592745068e-11,2.8204786934209844e-12,1.3084765613567283e-12,-78.72592517870844,7.39411731615194e-09,1.0310411722579738e-11,1.4744416186797646e-10,0.29565224640518856,2.6055168849404104,8.779861373614493,1.5891955875665066e-06,4.988829192950332e-05,0.8055117290211948,2.649605681384177e-06,5.2841937761501486e-05
30,2.198015447244366e-11,1.11794227432413e-11,2.351492347228472e-12,1.1503039079998294e-12,-212.5488815991344,1.3122230500163129e-08,6.2348149016622434e-12,1.794217983480759e-10,0.20723629069133606,3.6245264067360408,44.43035798715087,1.0894805385861788e-06,3.3409881986724647e-05,-1.0951679589917422,1.8867516991323645e-06,5.9014155245288766e-05
31,1.3370602574429973e-11,1.039074097024216e-11,2.6459983970685088e-12,1.2860233823772064e-12,-155.35235883585852,4.97838848180414e-09,5.387353767795141e-12,1.2127448444604462e-10,0.23955425056431193,3.093310414119264,15.002012403904857,1.1327099788331572e-06,3.751522993820097e-05,1.6470721858391646,1.9410580208027193e-06,5.5758366216525506e-05
32,9.267186648310578e-12,7.347700935617457e-12,2.0822012827728014e-12,1.1034173538930495e-12,-113.92181040877836,-3.101655478576311e-09,2.0550696634781567e-12,8.67277968191477e-11,0.18783080469476438,3.3506928988757196,16.61573568991269,7.007491568913134e-07,2.4931400778210124e-06,1.197193471044829,1.3475173977320672e-06,1.8097778439002063e-05
33,2.9093899758326594e-12,1.8328202896219182e-12,8.342624149311039e-13,7.32648155158029e-13,-125.06432167128844,4.641799919750679e-09,1.9288157087186083e-12,3.807127773802998e-11,0.2684958198966263,2.210196728738397,1.9434811735350233,6.490742349280798e-07,8.599006433203634e-06,0.11206551248020281,1.2981690995979874e-06,1.2844393118181126e-05
34,8.611701549133412e-12,3.3225041410697977e-12,1.1106702774121383e-12,7.447282299970702e-13,-103.72590476441742,-6.827311260430947e-09,3.030168092605516e-12,6.627480263389777e-11,0.2466159472275811,2.7806234180851166,1.7062784857283044,8.533697410447315e-07,1.4086766216525517e-05,0.5490628342084168,1.5429602254436629e-06,2.8545266541542684e-05
35,1.2445002921043117e-11,2.4988360552145276e-12,9.507351684958391e-13,1.133521020816229e-12,3577.6940792425794,-2.741306507716925e-09,1.9237325043810564e-12,7.496651989981466e-11,0.1935633784314675,3.219585890575586,0.6591890949469971,6.555240850865041e-07,6.5675069901579305e-06,0.47734967987815546,1.2870708619616337e-06,1.870427025253681e-05
36,2.481852444872867e-12,7.970510476614597e-13,4.00095391293356e-13,5.158439677137752e-13,539.9604513482644,2.235542510962171e-09,1.4491851888046198e-12,2.4103352698771042e-11,0.2845071826726516,2.2088444574113684,0.46152245974950323,5.61819905222475e-07,1.2162410107576096e-05,0.16776534669418403,1.0862267998373757e-06,1.8150630374608985e-05
37,1.3905876791018642e-12,8.701388926686661e-13,4.5135148122187615e-13,7.003065093883728e-13,31.525441750479036,-2.377042747137943e-09,1.2205150153225055e-12,2.170484773898651e-11,0.2855062493583012,2.1115145485680813,0.330639130441135,5.319811105390244e-07,6.4043854184786756e-06,0.053044326233111005,1.0489998294515295e-06,7.053088529793241e-06
38,3.2322078479180825e-12,8.614916564355141e-13,4.1048367836439e-13,6.904059557182944e-13,108.24459326369163,3.3805459629972927e-09,1.2587346896574073e-12,2.840998789398567e-11,0.252836229566153,2.3414744875938673,0.48060551452704964,5.22022059609886e-07,7.93062735942626e-06,0.1646806079188473,1.0560666230898663e-06,1.2314411642633706e-05
39,6.6562842269995435e-12,2.510918509454314e-12,9.74404027966168e-13,1.601921756138508e-12,-380.85311143216023,-6.905414849814231e-09,2.431125831998187e-12,6.459206267319544e-11,0.23951124816177183,2.3564287759971823,0.8557434909265482,7.119688517373847e-07,6.416933748378727e-06,-0.05995858439397132,1.4947463264000759e-06,1.7967157509727625e-05
40,1.694069822212732e-12,9.558670909960964e-13,4.370811415434391e-13,1.2635299554718615e-12,34.6068898664047,-1.4321795834822102e-09,1.5524361119056741e-12,2.8089463294814735e-11,0.28788143749758205,2.002143013362603,0.8897595830287665,5.875335323768499e-07,7.267270725566491e-06,-0.11305994648576416,1.199597460644794e-06,7.759824582284276e-06
41,2.3402921303404375e-12,1.6093822889223937e-12,8.583894092117491e-13,2.114666473937436e-12,42.928693528645084,-3.550190047142073e-09,2.122477169706943e-12,4.380486354794502e-11,0.2737043624034518,1.981650413484768,0.9829528183970107,6.618786107473123e-07,7.911104095521478e-06,-0.03765625787770093,1.422545819242496e-06,1.0486086208896009e-05
42,2.6992452564496023e-12,1.85190682492486e-12,9.256857993667145e-13,2.4110372589769245e-12,-246.5015085957507,6.4491717850931355e-09,2.5918866139731285e-12,5.2339423601198055e-11,0.27698186013477244,1.9801848398604298,0.8078046205349051,7.392002168611965e-07,9.94218977798123e-06,-0.09972772100371628,1.5717390817641797e-06,1.1342310089265276e-05
43,3.0900206302575912e-12,2.3438444081333087e-12,9.187460241868136e-13,9.67362352827225e-13,-59.602857507504126,-1.903123754553331e-09,2.8722557283412508e-12,4.3876573265377636e-11,0.2931412974929012,2.364946079557843,2.3724937649269875,8.120903292865573e-07,1.2156674268711377e-05,-0.16877282806858862,1.4710773772962423e-06,1.7195782999923705e-05
44,2.5977359385386382e-12,2.206050603317201e-12,1.294686931439911e-12,1.10385992666563e-12,-203.64149791959974,6.595598087793093e-09,1.9897382391335587e-12,4.4021932479733695e-11,0.25852437804562295,2.3451005327824315,1.4568674131431838,6.786661911845249e-07,9.858512451361867e-06,-0.03220534959249409,1.3425074862092012e-06,1.1574819134813457e-05
45,2.6900837331002117e-12,2.726887966657503e-12,1.7993773992666802e-12,1.358304336618882e-12,188.019547353216,7.109976401753738e-09,1.5965746417764212e-12,4.5637584571966033e-11,0.23052696099248693,2.511718791006141,1.360803739541254,5.951231038189484e-07,5.234621826504921e-06,0.16078704576175223,1.2237391941988428e-06,1.1204136040283818e-05
46,3.205668576696786e-12,3.026376703172871e-12,1.8989650957760987e-12,1.5610289857892583e-12,123.32808667227309,3.0402922953808377e-09,2.1929245369316733e-12,5.46358051487802e-11,0.24236517354642104,2.4520946694591377,1.2230747822728654,6.885065527312224e-07,6.377843021286334e-06,0.19360026781984802,1.4028491269484527e-06,1.2637282673380635e-05
47,3.862877919352556e-12,2.985181757215403e-12,1.2739527757318737e-12,1.2830004864859882e-12,-202.47496747044457,-1.2110590127876596e-08,4.1427768204579715e-12,5.70305084405618e-11,0.2949010948964834,2.3835454261860476,1.9506124226613804,8.548376193533062e-07,1.1040298017853057e-05,-0.025385997570475934,1.5988684268871676e-06,2.9091824426642256e-05
48,3.1560644527523614e-12,2.392121983781533e-12,1.1007475949963521e-12,1.8399499932138252e-12,-237.94698860077963,4.743287314189305e-09,2.2803956561231223e-12,5.126406216639911e-11,0.25815127903292834,2.240173780575086,1.0365166685670688,6.942301465775114e-07,1.7278769669642174e-05,-0.07730893908099624,1.4411498069315131e-06,1.7318067670710306e-05
49,2.7040078915260123e-12,1.872744509628013e-12,9.783060597299485e-13,1.602413239215299e-12,35.57617161716003,-4.282036895766942e-09,1.8150217888891938e-12,4.2138937314399334e-11,0.2542389057947702,2.2012712061653956,0.7997625620654997,6.127079642760481e-07,8.315092088197146e-06,-0.038934711849071324,1.2986306229598898e-06,1.593947692072938e-05
50,2.232084799937712e-12,1.3513311525279465e-12,5.09696522073511e-13,1.3797839986690681e-12,23.954458634293132,5.073929078954818e-10,1.5079627092444909e-12,3.2495334815330364e-11,0.2638996311742201,2.1145906178019245,0.5905159605395432,5.558082864462499e-07,3.6048146105134663e-06,-0.07540641098227313,1.180468714568653e-06,1.2175786424048217e-05
51,1.6000421758220115e-12,1.0339762220647581e-12,4.2710662120268336e-13,8.211086432811022e-13,62.082718360091874,1.3510960487973088e-09,1.210702311885965e-12,2.3863166354447775e-11,0.27298114881425317,2.131463853982602,0.746231523550337,5.144697176212256e-07,1.0060321812771803e-05,-0.19364706181144195,1.0492940570361721e-06,1.1149758525978486e-05
52,4.284237344801146e-12,2.2612738305320186e-12,8.625984092993998e-13,1.7621964782544162e-12,-106.6171373242218,-1.079989400184031e-09,1.966184314219686e-12,5.137513270618125e-11,0.24261450024303108,2.3327007412262093,0.8979965512163028,6.507784701757407e-07,1.6847562142366667e-06,-0.17854333120746066,1.3656215924739269e-06,1.084444586099031e-05
53,2.2186512201684045e-12,8.720801046248198e-13,4.1109258395014935e-13,7.563287893675016e-13,-591.2479725961886,-9.762589732500286e-11,1.2023228318904495e-12,2.5153275592559047e-11,0.26598626670458153,2.1838412708705395,0.5830041498923204,5.139344452328565e-07,2.48902170748455e-06,-0.27136727563960517,1.0493097496158268e-06,8.425055545891508e-06
54,1.2766668426480648e-12,8.645419848195799e-13,4.438639179869662e-13,6.723654483992292e-13,36.62631815386157,3.348107066376718e-10,1.121968539321909e-12,2.0806253284572056e-11,0.2802633430373905,2.1021868304059237,0.4832823256343129,4.998257177137079e-07,7.419399118028532e-06,-0.0275718859123529,1.0060731011704535e-06,8.127182671854733e-06
55,2.1089396952425058e-12,7.310153716787727e-13,4.3420978665657183e-13,5.459017156813758e-13,115.44826978325892,-4.155001749484879e-10,1.3615757928267642e-12,2.2391027733325383e-11,0.28792469401059534,2.2011897049756897,0.8889882064602297,5.527674141869647e-07,1.3069455408560309e-05,-0.24139318543341096,1.0622985508331598e-06,2.219077680933852e-05
56,7.631479130431732e-12,1.7276772174513171e-12,7.4093868218631e-13,1.2260605908713596e-12,-63.13494850626942,1.0572585595144567e-08,2.49434524524071e-12,5.6203307055181865e-11,0.25074091384214475,2.655983594528518,0.33546338503486867,7.923449545295251e-07,1.8831291306935222e-05,-0.4015868422702711,1.4594733603255767e-06,3.0348354616617068e-05
57,8.902590768565517e-12,2.3856944914384507e-12,9.740912180487468e-13,7.085810461761703e-13,-204.332455382866,-6.853542849609645e-09,2.918587557714853e-12,6.167687668261722e-11,0.24970550239461145,2.78943705907797,2.365788624504478,8.448328261037467e-07,1.276131960326543e-05,-0.3108220561624054,1.5116640556896542e-06,1.9346154113069346e-05
58,2.4536066943981605e-11,1.0815120497424908e-11,2.962231132828597e-12,1.271638773359714e-12,-62.83832595282147,8.726286965098302e-09,5.48665050998176e-12,1.7048113157266725e-10,0.20674144311091058,3.5330397203632558,7.38001042260446,1.1875918990774222e-06,1.6701437412069884e-05,0.24042349947276195,2.0423982127971563e-06,2.9373953434042882e-05
59,1.2000445780223484e-11,8.048683488625666e-12,2.3415677246954937e-12,1.0928158193383744e-12,-98.75644291096131,-3.376352386297966e-09,1.0000934356003998e-11,1.2236396780088803e-10,0.3191047241470492,2.4344458974187297,8.48978259936072,1.68168125151191e-06,3.4909548642710006e-05,0.9121250037392462,2.748957195946724e-06,3.68820365163653e-05
60,3.658515467688587e-12,1.9076206867144623e-12,8.262958433926787e-13,7.177107145123555e-13,2811.4230580897947,1.1398700519431615e-09,2.341534523124934e-12,4.158711923108232e-11,0.27786978166546306,2.2414686044293224,4.831282436385658,7.258318579588853e-07,7.990015014877547e-06,-0.0908763158623215,1.4057489255775685e-06,1.2228339851987485e-05
