,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,1.6446633353485702e-11,7.440049592348255e-12,2.4090897041805696e-12,1.0886245493325394e-12,109.90053184060386,2.6918977230644175e-10,4.490138020436985e-12,1.2127384273262572e-10,0.2186244446089736,3.465491129282952,9.164193204623254,1.0398552181462893e-06,1.3817487296864262e-05,1.7647783397995898,1.7385424525974026e-06,2.687209360494392e-05
1,3.807392421139986e-12,1.9470287486317396e-12,8.810575374410197e-13,5.852001125400451e-13,201.72258497410226,-1.947601318425377e-09,1.591872438134157e-12,3.761559660351852e-11,0.24507240688039458,2.593941824145315,1.1384985873794127,6.218186065465902e-07,8.370181321431297e-06,0.16053926414785796,1.1731904056081126e-06,8.98440477302205e-06
2,6.208621929910528e-12,2.3872759927379258e-12,8.162621464900221e-13,5.311730876309591e-13,93.03580930770467,-4.611475137197346e-09,1.826349470112119e-12,4.685231875573892e-11,0.23092036229074714,2.912955384146248,1.5653647733442098,6.747999582377773e-07,8.191834579995422e-06,0.42179746762613074,1.2265927024954476e-06,1.2501013916227967e-05
3,2.34294987554804e-11,5.631983355876879e-12,1.6916026384403209e-12,1.1010765507274573e-12,71.29590122167083,2.335452027149592e-09,4.031636696895896e-12,1.3632192554577345e-10,0.19852580279889379,3.7553424799443134,1.6210739225855406,9.442517572045921e-07,1.4135603314259556e-05,0.1385049179788555,1.588469705480388e-06,3.77277774868391e-05
4,2.2800731751270716e-11,4.8520804231263215e-12,1.804685599064927e-12,1.0217578545622525e-12,157.06263549349944,-3.861559892185197e-09,3.776059617464627e-12,1.3218036814185228e-10,0.19774973090322945,3.72958768476566,1.5651783050272567,9.728347006938116e-07,2.3500683672846568e-05,0.11723076159862789,1.6403053251398277e-06,2.5472940497444114e-05
5,3.877688925612222e-12,1.0668184800998676e-12,5.128190226989895e-13,3.7948755682257386e-13,105.7516600346167,1.5661072260097276e-09,1.5694998727164119e-12,3.0548812120123795e-11,0.2659931128928166,2.4785360797632063,0.37842730161529514,6.160555013863993e-07,1.0214069210345616e-05,-0.08842340342451843,1.1351347981455503e-06,1.8586133330281533e-05
6,2.374868993096944e-12,1.1624593691484649e-12,7.398413883720899e-13,4.579392098844096e-13,216.8649399609288,-1.4892085153678406e-09,1.4472931077560578e-12,2.6779911932348014e-11,0.27621291556850974,2.3335160160631108,0.3132598307804436,5.982341653126447e-07,4.1353182513160935e-06,-0.039587779520290474,1.1116108210846765e-06,8.711351088731211e-06
7,2.232956268445809e-12,8.017158327661465e-13,4.91653643440064e-13,3.1692632246839404e-13,102.69608194860572,-3.792882174724898e-09,1.1698158898585862e-12,2.064313914460427e-11,0.2775597442679771,2.44847156652036,0.43880364765095203,5.490227414980072e-07,5.504551941710536e-06,-0.048497374770872105,9.847890164524611e-07,1.0703068749523155e-05
8,1.0041936060293858e-11,2.3680379494272365e-12,1.088482055031723e-12,1.1081454536343114e-12,162.64026646331732,5.777090084649212e-09,3.6092317763519986e-12,7.188595916083698e-11,0.2614975314309058,2.809394075244927,0.5957466013176359,1.0159882951858967e-06,1.2524375170519565e-05,0.01827479274246129,1.720294702250413e-06,2.688940103456168e-05
9,3.1750060214820246e-12,1.1827247188144346e-12,5.796568934885455e-13,4.936906237349283e-13,-746.233709661033,7.608085279298458e-10,1.3980133667426168e-12,2.930846398592663e-11,0.25931520328741897,2.552642173500106,0.849414922299587,6.011099961637757e-07,2.746108583199816e-06,-0.1983748589415211,1.1012229184388728e-06,9.294206546120393e-06
10,2.1042412667949037e-12,9.838522492949903e-13,6.028531399554898e-13,3.2970613905130333e-13,-334.50621241664203,-2.7127487269090437e-09,1.1774905918706715e-12,2.117423511265817e-11,0.27266273930810137,2.568343118293941,0.7315558002363504,5.58117843496453e-07,8.098975799191273e-06,-0.23483601710889437,9.834244255511203e-07,8.593979995422293e-06
11,3.9515731641786044e-12,1.4852839524878194e-12,7.681846859494834e-13,4.428737093786752e-13,-128.60974330336683,-2.704484169549139e-09,1.377029952348562e-12,3.273848859009005e-11,0.2400431200972749,2.837318995126718,0.9914787766885091,5.964641353570167e-07,4.551188412298774e-06,-0.31244756181805544,1.0768301143182353e-06,1.0759264959182117e-05
12,2.7046709423810096e-12,1.3257649792106791e-12,6.337724760831457e-13,4.1585463874513527e-13,-86.00170662765338,-6.478618657393482e-10,1.3505618680460329e-12,2.7052255838744348e-11,0.2630097082742068,2.5642519611181505,1.410245229868375,5.923378164187356e-07,1.831739685969329e-05,-0.4045748814986638,1.0723471078143046e-06,1.8401966289768824e-05
13,4.474284083967221e-12,2.1019216083439127e-12,8.770319511784412e-13,7.678840404546229e-13,554.9387446777713,-1.4291128756504428e-08,3.877292891928285e-12,4.774309965979487e-11,0.27370523924287365,2.8927847422155812,21.073348002192606,7.846021783481762e-07,0.00015385784184939345,0.22491703501712326,1.4024252691034886e-06,0.00015674517778896773
14,4.563822358846972e-12,2.8422671087473563e-12,1.0166101818079664e-12,8.039146602260576e-13,-108.24635576689887,1.0035963896795167e-09,2.4287384037708457e-12,4.9799972236087365e-11,0.2585820427557956,2.6458860950742937,1.877196963903807,7.934160156445922e-07,6.217316575875486e-06,-0.2801217517407934,1.4259075294260845e-06,1.4852688715953306e-05
15,4.768092867909865e-12,2.8049808528296226e-12,9.975736757375962e-13,7.584831563250646e-13,-111.6520668949107,5.2627923773951036e-11,2.0962311308489873e-12,4.817952104603303e-11,0.24657332102942156,2.714142720824662,1.3023967003281567,7.41592217136064e-07,3.4597368734264137e-06,-0.22676254288869085,1.3415383183380782e-06,1.1710293186846723e-05
16,4.714229783193839e-12,2.7041875581469897e-12,1.0755841948676912e-12,7.411757473962739e-13,-225.43704530029717,-2.195636139782386e-09,2.0067446271373174e-12,4.763650931770041e-11,0.24297737665862695,2.7446146729424505,1.168807468995075,7.230032745184128e-07,7.089855204089416e-06,-0.17306340808042728,1.3172663050944714e-06,1.0714154549477377e-05
17,3.4904521257173013e-12,1.4308542457526201e-12,6.865965031520973e-13,4.642451760115001e-13,-112.76997686446835,-4.267702846963713e-09,1.5262627416965514e-12,3.1799674810760045e-11,0.2568682543755746,2.6139686319002573,1.0753988455530634,6.245471261584094e-07,7.167413250934612e-06,-0.27599311509880514,1.137087421567031e-06,8.276544820325016e-06
18,3.910890237670325e-12,2.4016947673662316e-12,1.0415495984392228e-12,7.289890057782356e-13,-167.44830410489882,8.192365291720134e-11,3.6200220772237888e-12,4.785644591574479e-11,0.31599650261485474,2.2855275149818675,0.656136486543098,1.0031564238471983e-06,1.2970908281071189e-05,-0.1966109431396417,1.7219081397048972e-06,1.6780089118791487e-05
19,2.8737194157101224e-12,1.2225256583626873e-12,5.776840899292287e-13,4.128829545369886e-13,-315.4461328393525,-6.721667707670263e-09,2.575514300585162e-12,3.096021411377409e-11,0.33073561886315606,2.168232753388274,0.5865438707074306,8.326913015912722e-07,9.129576104371709e-06,-0.13113873385438146,1.442042175220488e-06,1.2408551079575799e-05
20,2.418969282836568e-12,9.870879110858653e-13,6.068979852238357e-13,3.4079989692069624e-13,-159.14974108045024,-1.529974481579389e-09,1.2706387630837502e-12,2.2935547194726722e-11,0.2732879613202902,2.539492496424069,0.7755570613242053,5.776448818868965e-07,6.203054273289081e-06,-0.20960190350420588,1.025357810847975e-06,7.446229932097352e-06
21,2.6155328110774592e-12,1.5691711245480594e-12,1.068486215789798e-12,6.283004209317494e-13,215.6892661319887,-1.2077231112689975e-09,1.6360528348579059e-12,3.253237107452178e-11,0.26630440855496396,2.444711195631817,0.30178126881151235,6.429817609181983e-07,5.735900596627755e-06,0.06587448687890206,1.1887573538879264e-06,9.361422671854733e-06
22,1.7597801521461115e-12,7.783974843758802e-13,4.596213347071476e-13,2.9524964344602095e-13,-424.50125963774445,1.857718832336307e-09,1.4520374051953811e-12,2.0163399222649338e-11,0.3110536614207544,2.177420793966483,0.5511242836369055,5.902994937008777e-07,1.9409389709315623e-05,-0.07427692993803338,1.0704794267890672e-06,2.6677841701380935e-05
23,7.576556487641434e-12,1.951593936903984e-12,8.563418764077966e-13,5.37695665410976e-13,-61.5503029793741,4.936496839442517e-09,3.3511415650271187e-12,5.634449906322153e-11,0.2770637987330353,2.7282747717136515,1.415060857632321,9.684164107716105e-07,2.7108001669336997e-05,0.06831506734299425,1.618110964618272e-06,2.8706988039978636e-05
24,1.0463659709573229e-11,2.9414418196085724e-12,1.1880729162206334e-12,7.504856607613896e-13,-140.7812512100172,9.485766301794388e-09,6.107920335069248e-12,7.976590454242816e-11,0.3131223709870509,2.4841099363424277,0.6154016479051657,1.3447761964870404e-06,3.2346699699397284e-05,-0.22880916724191552,2.179346386235808e-06,4.8236485519188225e-05
25,2.5068044831040257e-12,1.0256312081876852e-12,4.632589209867329e-13,3.1665740566232205e-13,-160.1189343266263,6.509064806296646e-10,1.5538029982879508e-12,2.3263014918395965e-11,0.2866995375430887,2.528656528272184,1.5505146156653837,5.5932071335249e-07,2.905001919584955e-05,0.016249772756754488,1.0045079825855948e-06,5.155012039368277e-05
26,1.8712208469226557e-12,1.149372831048599e-12,6.675512962269553e-13,4.3834945458382937e-13,-495.1514766376711,3.695251304431357e-09,1.3328549150995887e-12,2.3712547575915197e-11,0.27803128453483006,2.3973508050715724,0.2843708378409139,5.823388292838108e-07,8.483744492256047e-06,0.05082798847334858,1.061338397443262e-06,1.3681006416418707e-05
27,5.129381619934382e-12,2.3471021931913835e-12,8.73925219084472e-13,5.965072897149445e-13,1263.9877511713375,-3.204187992869498e-09,2.3133737283663197e-12,4.5752963105076735e-11,0.260439603423157,2.686871084995713,1.2283882797649104,7.681296240433941e-07,2.5764657788967724e-05,0.09769374754464862,1.3614577125880542e-06,3.743552066834516e-05
28,2.50225076710706e-11,6.438543186376857e-12,2.2917893347384893e-12,1.2637417012627227e-12,-263.68145412416493,7.2293177476337565e-09,3.5389202244833362e-12,1.484826851216257e-10,0.18029356789365997,4.054804825120826,0.9256725991650379,8.978891208291386e-07,2.212178509803922e-05,-0.25446604257162,1.534858918743224e-06,3.302123843137254e-05
29,2.5478485126849685e-11,9.667937189330132e-12,3.155418982283253e-12,1.388404820540939e-12,295.5343300233043,-3.59325109923022e-09,6.6148722738398826e-12,1.7475417976582687e-10,0.22056535930047375,3.469435667294007,5.9078911535404846,1.2726669967520768e-06,1.590576978103304e-05,1.105927186596233,2.1080143394586107e-06,2.2718361072709233e-05
30,1.4396489410127603e-11,5.785498824799677e-12,1.9022210876615645e-12,9.66179299551344e-13,122.0289134283792,2.836580950064658e-13,4.389131727502675e-12,1.0419361456970647e-10,0.23257921511066143,3.276669129649868,7.329041131784246,1.0205891966948478e-06,1.8223345998321507e-05,1.2305614034734191,1.6951217205265967e-06,2.8972943068589305e-05
31,1.86582041794672e-11,8.800818383589097e-12,2.7087035673739877e-12,1.155357715832964e-12,60.30575104937203,-7.783032699912168e-09,3.3145033043921e-12,1.3335406053772393e-10,0.18500068367154476,3.9060958749383703,10.612608680618196,9.428452650460757e-07,1.677240294956893e-05,2.1688826336677454,1.6240402976192723e-06,2.135065313038834e-05
32,1.4217587786089181e-11,6.1830685148944215e-12,1.9957361826012938e-12,9.204617359825615e-13,128.14763622239366,-1.1239051004586485e-08,1.9874264808659317e-12,9.954648829351661e-11,0.16906406710285976,4.032157058318719,8.249587136801011,7.184439223266311e-07,1.0362988235294117e-05,1.4186166809743386,1.2982747716313576e-06,1.936080392156863e-05
33,6.196085514407495e-12,2.3850905700761894e-12,8.111068846134476e-13,5.276924566066817e-13,89.6685414661701,-5.6397496504531e-09,1.805597107375917e-12,4.674473647560213e-11,0.2306077736187431,2.910942924816555,1.5656712970872984,6.741650250473678e-07,8.248347252613108e-06,0.42334754205411235,1.2238505189004197e-06,1.2327579301136797e-05
34,6.278484941379715e-12,2.3976573207939128e-12,8.18022934518829e-13,5.318059852897611e-13,87.8221535035536,-4.1756602391902744e-09,1.831878918731216e-12,4.7162663122920035e-11,0.23087016755825604,2.9160850301202847,1.5576907444332748,6.774173790034348e-07,8.726340178530555e-06,0.4198349226647238,1.2303015717224429e-06,1.2886008134584572e-05
35,1.6323031356804212e-11,3.3273514980511803e-12,1.3257589927909923e-12,8.645845435030354e-13,131.07187677588178,-6.991653799007797e-09,3.062962599586515e-12,9.759270004396853e-11,0.2089170456775722,3.432012730175965,0.4544214148331383,8.894405433281676e-07,1.6358566335545895e-05,0.0842838561983291,1.5346699414302555e-06,1.9665638233005263e-05
36,3.855937555038302e-12,1.064219567650968e-12,5.114753641956988e-13,3.7652698100781227e-13,98.01832394969762,2.106560336193777e-09,1.5672487258372452e-12,3.040205830251955e-11,0.2660819264556703,2.4743655728924954,0.3728393713229516,6.145793212116631e-07,1.0367746688029303e-05,-0.08852123467908576,1.1329750271392526e-06,1.8463495509269855e-05
