,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,1.8794317411393022e-11,6.8240771191312086e-12,3.083809056204911e-12,1.5749054298501192e-12,2695.627473094781,-3.0360257892783176e-09,7.376554308559692e-12,1.4577204375388675e-10,0.2554976191022095,3.012066552720109,3.2223239658101592,1.377989577389226e-06,1.2851951201647975e-05,0.7025100231000877,2.2730935126253272e-06,4.069784547188526e-05
1,9.132060783914751e-12,2.2372469865583735e-12,1.1364487767175135e-12,6.611146282752293e-13,117.26051773931147,6.1596144242757795e-09,2.190203063845665e-12,6.02167384559464e-11,0.21777269464037194,3.438036797826331,1.3111948193240333,7.723214739845732e-07,8.295609539940488e-06,-0.3443353367626824,1.3134647679125723e-06,1.8208369153887233e-05
2,1.6317054134130145e-11,5.563468818457683e-12,1.918955271418971e-12,1.0354113677513051e-12,202.40413274289045,4.460106581831824e-09,4.741957867601018e-12,1.1635717530390409e-10,0.23223556993229535,3.2391985639888867,4.900753846587671,1.1625952709591959e-06,2.0682768903639275e-05,0.9313096419200174,1.9337007477237842e-06,2.1911448244449527e-05
3,1.579320713148413e-11,5.217817342212328e-12,1.7114521770719079e-12,1.097132015701105e-12,215.84039317823178,-3.7536164924906445e-09,4.882351300653997e-12,1.131656915558043e-10,0.23835020389226597,3.162069971813163,4.191483418802082,1.1808508336216284e-06,2.2268133485923552e-05,0.7888389857247559,1.9615560430142288e-06,2.383985927519646e-05
4,1.538498939120111e-11,4.896010050797356e-12,1.516612489151972e-12,1.182326564376683e-12,226.39727101314887,6.76252188619686e-10,5.098922602058516e-12,1.1082065524451094e-10,0.24597911088381313,3.07226286324559,3.720115460824464,1.211049477638126e-06,2.2109395605401697e-05,0.7029480847731855,2.0051102201779374e-06,2.389620543831541e-05
5,1.3705502985711197e-11,4.273599043231738e-12,1.3347178406982867e-12,1.0681594907623532e-12,207.61835371119392,-3.6534771695880964e-09,4.701265496392441e-12,9.88054247383158e-11,0.24915896530492088,3.031206729093274,3.4637278198895665,1.1612286993257043e-06,1.882313423666743e-05,0.6609552092434837,1.921812141210898e-06,2.0638828656443124e-05
6,3.135572553526687e-12,1.230695012394469e-12,8.438299487171844e-13,6.259590727802418e-13,240.74666922301887,1.633753320813225e-09,2.174618063498054e-12,3.258949645840842e-11,0.2980745369211219,2.4221144566318173,1.6644837309966611,7.747960150666433e-07,9.199265528343632e-06,-0.022260597171917695,1.3333910033109965e-06,2.387113510032807e-05
7,1.3321375749411075e-11,4.1513038917827665e-12,1.288682261140673e-12,1.0322433873561227e-12,211.567617753499,-3.2669023669341406e-09,4.561075580677612e-12,9.599424220986167e-11,0.24942147014944044,3.027347924808911,3.4640628170241903,1.1452846517645986e-06,1.8850366384374758e-05,0.6582377770479273,1.8944800459444618e-06,2.0367087258716715e-05
8,1.4285336172364309e-11,4.504332421278503e-12,1.4016125259584188e-12,1.1114955697368147e-12,195.04742419632456,-2.618212804245626e-09,4.86140602650102e-12,1.0321092018029628e-10,0.24836025475049725,3.041564769272422,3.558364617908723,1.1822383994057978e-06,2.094739244983597e-05,0.6790710395267551,1.9557515758472275e-06,2.2941848044556348e-05
9,7.408403584798231e-12,2.0389461959713535e-12,8.797405111493906e-13,7.219487819667675e-13,-161.06152614822247,-1.6536644862539632e-08,1.1244097559455225e-11,7.530016618361146e-11,0.42838742923552275,1.9096336936202472,0.8383834807305577,1.8075582386073023e-06,2.277090490272374e-05,0.174334169638347,2.825257105975329e-06,3.2613088249027234e-05
10,2.145971756118087e-12,9.911059411070011e-13,6.09194646596531e-13,3.575568750622647e-13,-129.66341702092757,1.4480409189958832e-09,1.2820297112297086e-12,2.1866505538537372e-11,0.28105971112266953,2.599017756262844,1.4160632726852092,6.032221087434374e-07,8.770843248645761e-06,-0.24246263685813815,1.0244273260030208e-06,9.336842212558175e-06
11,3.1785401167223123e-12,1.7360300703017683e-12,1.112442182341327e-12,6.000396072141152e-13,-124.9602231559835,-9.491750651215042e-10,2.1421404599202614e-12,3.638384636835516e-11,0.28231426949801663,2.538237299534985,1.552782291227682,7.70293203089277e-07,8.756553496604868e-06,-0.37680958341396337,1.3293617080155676e-06,9.959845310139622e-06
12,4.177299468669525e-12,1.708368401992987e-12,9.853583662033631e-13,6.272012132640244e-13,-125.28923979943622,-1.5826942436626334e-09,4.544421849540424e-12,4.5617617439293665e-11,0.3562397823003261,2.205509333503931,1.3392294375895537,1.1602455068404126e-06,1.4483454108491644e-05,-0.1607406477220601,1.8669158205376883e-06,1.5317463378347448e-05
13,6.939627897174216e-12,2.3173321780549737e-12,1.251189329871083e-12,1.0919175777380038e-12,-264.4175721067112,-2.0047475467701074e-08,1.4898206843578667e-11,8.776790104523795e-11,0.4566816107890396,1.8042670651868047,1.0279698780024946,2.1142974527303087e-06,1.9601191570916314e-05,-0.009237041368270036,3.2892657417772647e-06,2.894259164721141e-05
14,1.2664493403950171e-11,4.029737331041745e-12,2.441326362768187e-12,5.312447046233826e-12,-113.18784787370173,-1.1852791225238344e-08,3.6551586938112535e-11,2.1336534677631216e-10,0.46573406705047654,1.714123659913949,1.0553027031256712,3.27923838183124e-06,1.985247566338598e-05,0.08617166516075996,5.1909941384343395e-06,5.879820004272526e-05
15,1.3329664602691894e-11,4.368759507219746e-12,2.7836287614557406e-12,5.458111302866997e-12,-68.30223734375448,-8.326843738507834e-09,3.483159944218301e-11,2.1829139981221163e-10,0.45112691591705956,1.7432223897675898,0.9836334724498894,3.1777524537417252e-06,3.512289684596016e-05,0.043115875841141585,5.08244779621899e-06,5.19981807095445e-05
16,1.1108724146366045e-11,4.1990409580452115e-12,2.695705335603228e-12,2.2024532989780346e-12,-92.10081242622738,5.649888753015696e-10,2.17464856270822e-11,1.4906531443190577e-10,0.4282966462835475,1.8412432618964008,1.1438063175938604,2.4439562149978006e-06,3.268476630807964e-05,-0.025560927615599836,3.915570388852214e-06,5.0032869039444564e-05
17,5.608074878081928e-12,2.1351459264521607e-12,1.1217999678203751e-12,6.488826420142836e-13,-78.79946123174346,-1.7603918864030245e-08,1.1089627564397181e-11,6.694845705216752e-11,0.44770971087457334,1.8461233628513896,1.3469219667133332,1.7757524590904837e-06,1.6558435034714273e-05,-0.27296176786195286,2.77045666213027e-06,2.3581401034561686e-05
18,5.801012342826259e-12,2.170234445165496e-12,1.1271462504576174e-12,6.714879258017871e-13,-76.25696353983734,-1.3205768876993397e-08,1.2813991787159428e-11,7.196830519318132e-11,0.4641736603774921,1.7885721225274913,1.3262116065812732,1.9101160856747777e-06,1.810329036087587e-05,-0.2618513136701226,2.9713305035239145e-06,2.5168557763027395e-05
19,5.836433828638797e-12,2.1742775541623237e-12,1.122726641244712e-12,6.686031302354601e-13,-77.50173928535183,-1.9031776934076206e-08,1.3316270013232141e-11,7.314840623290733e-11,0.469271394031236,1.7715072142162902,1.3267683748470909,1.9469778776387457e-06,1.853869892423896e-05,-0.2604091033045155,3.0266039600263117e-06,2.582776137331197e-05
20,2.237391217693534e-12,1.1682857822951759e-12,6.677641431237345e-13,3.506724181927163e-13,-116.47418050637502,-3.22821388787751e-11,1.4041405760679516e-12,2.3999413303093257e-11,0.28097697525914606,2.5868451420874905,1.6972252504800067,6.316830060138862e-07,8.599022909895474e-06,-0.5481111854480637,1.0771170512958806e-06,8.739535008773936e-06
21,8.830603935079642e-12,2.1926930024849444e-12,1.1136926480572714e-12,6.561037798429851e-13,147.41357354185712,1.47632574521504e-09,2.1746297828577266e-12,5.86837534092038e-11,0.2194309256393857,3.4110687400048643,1.2737757039015605,7.70755433628577e-07,8.798876150148776e-06,-0.3410368633749367,1.3071266006593697e-06,1.7515861112382694e-05
22,3.268066074962978e-12,1.1708639879828412e-12,4.754371347315601e-13,3.0775544498397166e-13,171.49338786092645,-1.5229382358272282e-09,1.8433309136876546e-12,2.8020859176503998e-11,0.2918081524679742,2.6027489711293876,1.7925908881881663,7.31196679118681e-07,1.0067811871519032e-05,-0.3768309812641834,1.2106386227908755e-06,1.0818726016632332e-05
23,7.665149804676113e-12,2.2902234990451863e-12,9.033030186851394e-13,6.255036000504544e-13,113.75764884166755,-1.4077166837780964e-08,1.0010014352588836e-11,7.314596349549123e-11,0.410222355500399,1.9874715503174363,1.457753809508936,1.7270074673480048e-06,5.549892640573739e-06,-0.2943279002272357,2.718539061951606e-06,2.206679044785229e-05
24,2.6887441447057862e-11,7.025636422422691e-12,2.5715924651834888e-12,1.6969340587862208e-12,-280.3126156927069,3.181553189405617e-09,7.0219342179584495e-12,1.7231435049250831e-10,0.23034567447459225,3.335731943108916,2.418345457257769,1.4377281717985467e-06,5.913876345464263e-06,-0.48351454889235496,2.3568610434226306e-06,2.34832988830396e-05
25,1.1762727548700941e-11,3.021554310286142e-12,9.907930023362446e-13,6.239565078235931e-13,99.68115574171645,-2.3454254086076253e-09,3.417900151408865e-12,7.688712474293237e-11,0.2392990195833288,3.244872728870133,2.687674762733619,1.0019047104815652e-06,1.2947421785305562e-05,-0.49015068350064506,1.6328634878997056e-06,1.4992785114824141e-05
26,4.007423433825915e-12,1.2113860510383484e-12,5.758926251377369e-13,3.8475760423752263e-13,153.18580535968917,1.0003325184135473e-09,1.6359976671882408e-12,3.130930215598194e-11,0.26037752998066616,2.8792894405021987,1.052155711688556,6.788414659341079e-07,1.3405671316090636e-05,-0.30891589987707907,1.1432297247747528e-06,1.3523380506599528e-05
27,9.421795292674045e-12,2.3108509456625025e-12,1.1553183416449518e-12,6.696060657650188e-13,132.5213309768346,6.473837781564631e-09,2.214406143609008e-12,6.177165872227503e-11,0.21599120118680648,3.470319784571268,1.341425005390598,7.770087388765614e-07,1.8728507681391624e-05,-0.34838420533191417,1.3175991043078167e-06,1.8866704023804077e-05
28,3.3500229768548064e-11,8.850416862981138e-12,2.8865552392394896e-12,1.4955330233815409e-12,172.61130648017186,-3.837880023460044e-09,6.255999338876924e-12,2.0518226812376646e-10,0.200986801831896,3.8431711506899613,2.74785685379645,1.3456423294395485e-06,1.986512390936141e-05,-0.47911009966796997,2.1985428699621e-06,2.6936668894483863e-05
29,6.82812125210339e-11,1.871198057448926e-11,8.726975512102655e-12,3.5349179211302646e-12,104.07507669314661,4.102540973152553e-09,8.802438220943914e-12,4.170458129326821e-10,0.1716711394145067,4.444747164451358,4.083904889014113,1.5603440414786288e-06,4.239616693369955e-05,-0.1618298247247696,2.5860581659171955e-06,4.590041229877164e-05
30,1.885877653750981e-11,6.234409962340682e-12,2.1100836972938697e-12,1.0762247941315897e-12,212.51424734095895,-5.87504846132494e-10,5.0554355257725366e-12,1.3122528283569109e-10,0.22599371090856518,3.3382193682537507,6.870121799562692,1.2021003582515545e-06,2.2208622587930115e-05,1.1011680121191143,1.995311438312202e-06,2.350071588158999e-05
31,1.6222395195471538e-11,5.551678648312259e-12,1.9354705564497037e-12,1.0310553652038446e-12,247.41403860198096,-1.7875205579242583e-09,4.724859175915443e-12,1.1617429097104496e-10,0.23231990039800327,3.2381682188777465,4.745525583534523,1.1632934212983643e-06,2.0545209539940494e-05,0.9248417595506174,1.9320560421008495e-06,2.1431289576562143e-05
32,3.668280807556363e-11,1.0293711260128083e-11,5.181838962397656e-12,2.186313959583467e-12,106.36798679988289,2.533191892259338e-09,4.516878984367754e-12,2.261881863504451e-10,0.16639430129079413,4.48723287407383,3.333267681736293,1.0968483166699467e-06,3.131245972991532e-05,0.03348055923484823,1.8753588819935725e-06,3.154521751125353e-05
33,1.6105910342275835e-11,5.510645233232726e-12,1.9236817743313084e-12,1.026692661644608e-12,253.96043728512024,-9.296921491525112e-11,4.702906829414881e-12,1.1529073657949094e-10,0.23261406919721997,3.233940069094746,4.706306378210897,1.1615559346287717e-06,1.9950753887235828e-05,0.9221649716756132,1.929449574329741e-06,2.1026915242236974e-05
34,1.655141300191178e-11,5.612400302457886e-12,1.934342105887095e-12,1.0567638015841654e-12,256.0509770429609,1.3589718527536386e-09,4.831968365257429e-12,1.1822216835632867e-10,0.2326249765579496,3.234940101373171,4.829745285627334,1.1758837869612357e-06,2.0397533449301904e-05,0.9191646169825248,1.9521387864299618e-06,2.1499416635385672e-05
35,1.513805924424657e-11,4.82165210366995e-12,1.5348227498710478e-12,1.1361083546852085e-12,203.9133627290803,-3.5537511215722103e-09,4.980850468955427e-12,1.0896906575454058e-10,0.24479249528915512,3.086485995482016,3.651742902369022,1.1959127082627945e-06,2.1265960585946442e-05,0.709148754365533,1.9798364657373474e-06,2.3073509227130543e-05
36,1.3517191415181226e-11,4.2127351496349295e-12,1.3370691956779955e-12,1.0583067992023688e-12,219.80742645578115,-5.834628709034359e-09,4.680676611502687e-12,9.781672539903999e-11,0.24980975483163628,3.0234189799118805,3.292509366106525,1.1574780499556033e-06,1.9016119490348672e-05,0.6521890092874776,1.9169074139689827e-06,2.0970311552605482e-05
37,1.101819629614928e-12,7.156591506642753e-13,4.643642766540913e-13,3.3972457956044287e-13,-193.5037698401072,3.538676906043863e-09,1.3034842891043086e-12,1.6314437347633676e-11,0.3256426126739663,2.2358818041816493,0.9976374135631548,6.046558457156477e-07,6.6395660242618445e-06,-0.05751786543800529,1.0335437652300334e-06,1.2295375481803619e-05
38,1.3758030202211645e-11,4.295746550074436e-12,1.3534174915854342e-12,1.068582572180508e-12,217.2633493817223,-3.3292864634663485e-09,4.743438549759643e-12,9.955314022167377e-11,0.2496324098344983,3.027739131020016,3.337403467037112,1.168676113868471e-06,1.9606241989776455e-05,0.6563505738346237,1.930902610652029e-06,2.1529404806591896e-05
39,1.4244085825846577e-11,3.4918885076270276e-12,1.3470819476332384e-12,1.5787452267109496e-12,-132.28648477294092,-1.2261959814344726e-08,3.4247396801314e-11,1.683655944186575e-10,0.4968419020398132,1.6625344736835965,1.9910357349024783,2.8791321910758146e-06,4.361931776913099e-05,0.11751913526733941,4.476005233378009e-06,6.09887191668574e-05
40,2.392512696583672e-12,1.0015170317288252e-12,5.870730544147736e-13,3.4480121126101365e-13,-82.34052011585148,-3.24004051600632e-10,2.33758283289637e-12,2.529818137221167e-11,0.34238936744293597,2.277862810349838,1.2337864340455296,8.223977803671365e-07,9.148416835278858e-06,-0.1472886823657183,1.3364918780943296e-06,1.3003113852140078e-05
41,4.071128326779746e-12,1.6527584523061574e-12,1.0005387824331278e-12,5.378601836116774e-13,-91.07826827701118,-2.9506587479448282e-09,2.8607466555294172e-12,4.017811865307248e-11,0.30568617326219694,2.4691466850192207,1.5280227879841146,9.104693488335306e-07,9.587755721370262e-06,-0.1892747975428428,1.506640393884085e-06,1.2228244754711223e-05
42,6.859163740182957e-12,2.281542817092219e-12,1.2517749029417724e-12,1.0942708414081037e-12,-223.01173335800132,-2.0328097432747716e-08,1.4811907884990712e-11,8.705827419241727e-11,0.4573227197043759,1.8008627954162695,1.0160088992136882,2.1087340899633663e-06,2.0020455652704662e-05,-0.01402589517669499,3.281366727845234e-06,2.9404272544441898e-05
43,1.1592915566812218e-11,3.63623278697238e-12,1.9920701899437728e-12,4.20831705860956e-12,-149.07880655080672,-2.811522281869114e-08,2.7303264900038328e-11,1.729036363431331e-10,0.44727462694073505,1.78368962023008,1.0779493549721348,2.835689528287264e-06,3.597326504615854e-05,0.0880401266625516,4.494688179972489e-06,5.048364375677119e-05
44,7.777090824503486e-12,2.9030800575328097e-12,1.870882678415522e-12,2.0661269656827576e-12,-106.10027148258173,-1.1750323089507493e-08,1.2182751818866249e-11,1.0077534957591911e-10,0.39371823286870866,1.988024971886287,1.0708034749958795,1.8885639731522473e-06,1.9903837070267792e-05,0.010986005900250666,3.036119409805832e-06,3.120390522316319e-05
45,6.049833593355163e-12,2.7922663429681837e-12,2.095972830028354e-12,1.4129992352749632e-12,-110.71059615948906,-3.2428845184878367e-09,7.181735308191555e-12,7.81729403670237e-11,0.34620715374416433,2.182644886131363,1.047470185679547,1.4282234039215947e-06,4.994685688563363e-06,-0.06087096502930011,2.3633427040576463e-06,1.990911667811093e-05
46,6.3692836080658104e-12,2.9466889117863786e-12,2.1173577113889212e-12,1.24091067285872e-12,-75.47275736726908,-2.6689543491542146e-09,5.7119421200587805e-12,7.478347949055229e-11,0.31862491751967115,2.316541368273568,1.1781354261197052,1.2450135350149127e-06,4.548188615243762e-06,-0.09521791791919161,2.105202406678264e-06,2.626920972304875e-05
47,5.849096659130555e-12,2.15003153835385e-12,1.1185215881971084e-12,6.698389813044084e-13,-69.34401062260066,-1.8529003828741394e-08,1.2795111860184998e-11,7.184617691709992e-11,0.46394726179197343,1.7891042763545768,1.3233707010894016,1.907098037286039e-06,1.804098525978483e-05,-0.25857288317974547,2.968831619940209e-06,2.5087578393224993e-05
48,5.806117264445929e-12,2.1424291289312955e-12,1.1172813121108172e-12,6.660049859599625e-13,-71.89597231611206,-1.7926300665319066e-08,1.2606968336980489e-11,7.111529123423335e-11,0.4631087336679291,1.7921425538667228,1.3309499612925424,1.8935510815199953e-06,1.791676212710766e-05,-0.2593444453776491,2.948623319969362e-06,2.4951706874189366e-05
49,5.613949283873326e-12,2.1056083115936223e-12,1.1112071450139185e-12,6.399834781478154e-13,-72.75167486576372,-1.557294006102691e-08,1.0829639455775522e-11,6.597710392081086e-11,0.44603309635699073,1.8522471320461917,1.3845250230632882,1.7545111119125364e-06,1.6193811947814155e-05,-0.2803288215402179,2.7416896074465143e-06,2.311662894636454e-05
50,2.031971162460715e-12,1.1662590321301183e-12,7.194151564294847e-13,4.0232779476410995e-13,-148.6108164680982,1.244963521316668e-10,1.376826091749915e-12,2.349012377657427e-11,0.28089674717383784,2.5374528650039117,1.4612058361692062,6.146013632593818e-07,7.362943419546807e-06,-0.4270861780630123,1.0640783686255876e-06,8.198053940642406e-06
51,2.991845139474504e-12,1.323939769586922e-12,6.559072779729473e-13,3.5740127906721426e-13,-123.76351978780667,-1.205150024048314e-09,2.812906761884899e-12,3.075138014677853e-11,0.3386961215815878,2.3097162145831462,1.6557835526942093,8.977968703672752e-07,4.077631995117112e-06,-0.5066669586156831,1.4579704119642227e-06,1.238258600747692e-05
52,5.992418383742664e-12,2.167027530191626e-12,1.1096849756734605e-12,6.75492497624585e-13,-71.60067971247337,-1.2068376337979986e-08,1.438843317629235e-11,7.593583830945187e-11,0.478608748761305,1.7411707104144534,1.3235624046672458,2.024004439350549e-06,1.9795467234302276e-05,-0.24666895732608102,3.138396970347187e-06,2.659996881361105e-05
