,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,3.63917930162729e-11,1.8594831518831705e-11,7.600244299824344e-12,3.1884866444772785e-12,236.59830400257522,-5.259380111490557e-09,3.726949129399843e-12,2.6657033359007063e-10,0.14705524562019526,4.754782963270893,10.098481878506472,9.656425231909755e-07,1.9684162851911193e-05,1.5584993021600237,1.6964382419036466e-06,2.6245550469214933e-05
1,8.17945828478104e-12,3.3612205511041597e-12,1.5968660237128486e-12,8.115048875740988e-13,171.31029311114017,-4.884088498728636e-09,1.1886949403130689e-12,5.910672031307424e-11,0.1662147936580489,4.1965255103416705,2.8215741354362414,5.209467205308378e-07,1.2606742023346299e-05,0.3177826521036551,9.527272397130333e-07,1.9910456809338516e-05
2,1.57704740626336e-11,5.087195932335769e-12,2.1531187690666514e-12,9.483517482535478e-13,-844.3344757871798,-7.905412066227732e-09,3.526447090528587e-12,9.974820427143374e-11,0.2053237056907766,3.8627385901817832,6.991345952036972,7.953041697782247e-07,4.001897913939117e-05,0.3771981952485478,1.3340098939416254e-06,5.324022633554589e-05
3,3.8530049824796643e-11,8.413351747189417e-12,3.0352082418507747e-12,1.3772264824123608e-12,-170.0436245531292,-1.7530219842808887e-09,4.326295670909172e-12,2.0657896163071564e-10,0.1667852173629705,4.6680701172578045,2.881393378505965,1.0431731013108128e-06,5.049650574502167e-06,-0.11621498693662068,1.7143985581983115e-06,3.231051103685054e-05
4,5.047179400497908e-11,1.0525450497245638e-11,3.5209975878815006e-12,1.6070068597826182e-12,-205.346561656753,2.29909422215195e-09,4.06305947327824e-12,2.64343048307191e-10,0.1439803346876242,5.398326459465386,0.7969936267071905,1.0286113061988286e-06,3.6193218867780566e-05,-0.007021275997983359,1.69524124384744e-06,3.631153602655069e-05
5,1.5525665138414806e-11,3.244450875094009e-12,1.2279604526465256e-12,5.883394761839539e-13,439.82223455253404,-1.778317560159479e-09,3.9717205845997774e-12,8.833848282379958e-11,0.2358315860091204,3.4588070624958305,1.8548089536046821,1.0203129510585995e-06,1.2821922282749673e-05,-0.1960606410125377,1.6247084979968772e-06,2.966120191958495e-05
6,2.796135621543167e-12,1.3115063350860138e-12,7.840778239588924e-13,4.0584573497178344e-13,167.97797034134243,1.5238802335025097e-09,1.1221947177275728e-12,2.4821303731001923e-11,0.23998149520177126,3.1187926431404147,1.1508610237865629,5.184686416491334e-07,5.904699827573053e-06,-0.02244488812282813,8.901639580104935e-07,1.724140302433814e-05
7,4.8255933420308775e-12,1.3967585606843117e-12,6.120302113322788e-13,3.064658681433377e-13,-681.2480982669938,-2.965019264559921e-10,1.5318950497428698e-12,3.220899203355093e-11,0.24516747393592084,3.2252839039455696,1.3268044602270082,6.3335448875869e-07,1.118823783474479e-05,-0.2306840248554922,1.0262597627489183e-06,3.070611564507515e-05
8,1.965502796196122e-11,5.259746290476727e-12,1.8895310232605782e-12,9.677323810308566e-13,-65.26685928300712,2.8248889509414496e-08,2.123482073721511e-11,1.6346321436634447e-10,0.40021483111735145,2.067951872703629,1.5413614440416563,2.4507077567761882e-06,4.45216659327077e-05,-0.05801224468464738,3.7845961032751228e-06,4.512726749370564e-05
9,1.1818273064053079e-11,3.754154159375161e-12,1.3803414888235352e-12,6.803277467361693e-13,-97.4020537432615,3.2538489897920374e-09,3.625999303165672e-12,7.810215801182128e-11,0.24319894120660893,3.3058589475506537,1.7661754754061323,1.0341351435857056e-06,3.144538460364691e-06,-0.26415321114425533,1.6511064674699273e-06,1.8917409567406728e-05
10,3.4796930917262906e-12,1.4115753574696333e-12,6.434070899646815e-13,3.6127929995900226e-13,56.4572205968405,-2.996104762882053e-09,6.519618628407725e-13,2.525222533654368e-11,0.18906784144265917,3.7670050666985557,3.4349822041626674,4.138042026363971e-07,5.665313284504466e-06,-0.7273421615673882,7.239772538841069e-07,1.064043611810483e-05
11,3.8840905338350795e-12,2.2907302507201254e-12,1.5402110757397519e-12,1.3089605920474418e-12,477.71215138185937,-9.769955979609225e-10,1.43544428932428e-12,4.4997219159290904e-11,0.2196505620900844,2.9458501982896315,3.402422991968745,6.054233835010118e-07,3.5331398214694447e-06,-0.5491569778075657,1.1304347359398666e-06,1.1374865113298239e-05
12,5.006848582494542e-12,2.4981533060138423e-12,1.3175498425661978e-12,8.124503284619755e-13,1249.8389251991352,1.9467319948805487e-10,1.727001571506934e-12,4.4847436157691804e-11,0.2273340010707697,3.2188540783473303,3.178472852389372,6.79292585913921e-07,1.1478670450904098e-05,-0.6277595645290635,1.16037154803377e-06,1.3317195696955827e-05
13,5.130819663380008e-12,2.5516074809224226e-12,1.3462443291828965e-12,8.201184289910259e-13,444.3016960534761,-3.73021061372835e-09,1.797819788317616e-12,4.589404752225959e-11,0.2288681435986468,3.209438477541162,3.174416196318569,6.936362830655407e-07,1.2709147038986797e-05,-0.6231380084633288,1.1817340961541186e-06,1.3954326305027844e-05
14,7.878822787686638e-12,4.228212770332254e-12,2.6422176988592775e-12,1.9945274179712005e-12,3500.964103416165,-3.316605353300115e-08,9.60923395026025e-12,1.024937810220316e-10,0.34595803844861145,2.2076137629951162,1.9714485583014443,1.546528534890136e-06,2.6219548688487065e-05,-0.2653751100092848,2.5354602359707302e-06,4.068397066605631e-05
