,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,8.067718699817598e-12,3.15322161727808e-12,1.5914111108408043e-12,1.2142553157720854e-12,-620.400357037941,2.5676473366352506e-09,2.6534120699878724e-12,6.568473091648643e-11,0.23397814201814932,3.0700112873191077,5.740347728696436,8.4672118700004e-07,1.3073123076218815e-05,0.6088009261808371,1.4621829721187648e-06,1.9487169127946895e-05
1,4.062455055894166e-12,1.2500874547675562e-12,7.541492197643279e-13,7.289487659379592e-13,-196.06906476918635,-9.191096498602704e-10,1.4324374008138155e-12,3.3285963008564264e-11,0.24111645676756624,2.9207018336787156,5.472839495176897,6.158736942532125e-07,4.469480057984286e-06,-0.5397686348228584,1.0788753032884234e-06,9.922738988326848e-06
2,4.045684212702744e-12,1.2583585179562631e-12,7.040429138986023e-13,6.069235496497904e-13,-161.14750581468857,-3.927794461579542e-09,1.3934273187780104e-12,3.254265773854946e-11,0.24124955953072413,2.8943879457171824,2.7264737292009653,6.075846056073892e-07,1.0323209605554285e-05,-0.14377134631505056,1.0695340765831301e-06,1.0412504859998475e-05
3,1.3907254085547631e-11,3.766997785093017e-12,1.4265764472218716e-12,9.005446898919978e-13,-166.35725196768374,-9.467520365848378e-09,1.8898490952242598e-12,8.426282312019376e-11,0.17875659018887344,3.8762406239557357,1.964883058499046,7.08306825378199e-07,1.3997136192874034e-05,0.7540492336386094,1.2562637318854427e-06,1.4095590240329592e-05
4,2.6229793849550474e-11,4.486825828400925e-12,1.5850586502343568e-12,1.1263322767542439e-12,-444.6094828494885,-1.4630993414583504e-09,2.291966452194504e-12,1.3753087384796218e-10,0.15355236770736735,4.633753673919547,9.05668318178009,7.701125886352938e-07,1.0132174410620278e-05,1.3884628363643206,1.3542631283566686e-06,2.9380707797360188e-05
5,6.334917645615606e-12,1.5518701346162771e-12,7.013979856682357e-13,6.208366836207208e-13,-598.6666865471421,-2.6662558742741753e-09,1.7455444009062082e-12,4.418707178667388e-11,0.2299224275940167,3.006120009806198,0.36128364847100275,6.485402433909718e-07,1.3226199221789881e-05,0.2653893785094403,1.1703234179823068e-06,1.97259007003891e-05
6,2.636997319084131e-12,9.638097456379638e-13,6.897824450413135e-13,6.054278869556887e-13,-126.29157346245336,-5.816031142775328e-10,1.708529453217016e-12,2.6902952819221203e-11,0.2888113728211453,2.4922822670952063,1.0252333021343305,6.666890961414894e-07,6.35945779812314e-06,-0.1845693519193006,1.1530617401968457e-06,9.489454428931105e-06
7,2.1174512922480336e-12,7.189340667627508e-13,5.613972293730902e-13,4.78098386905276e-13,-94.90970579833794,-1.0327254906276758e-09,1.4511132631378143e-12,2.2655924996819532e-11,0.2950194687299641,2.341464518427325,0.32835159437803296,6.199704271653346e-07,9.749703593499656e-06,-0.017055200705194073,1.0962432107795977e-06,9.818878461890591e-06
8,1.1532962364387175e-11,2.5193743527736385e-12,1.0415802443234309e-12,9.848153316998642e-13,-122.47234063080042,-9.079495864113154e-09,3.034184870720015e-12,7.670437585812552e-11,0.23225002170465012,3.060326626231968,1.7066687910289133,9.146493644356642e-07,1.1147277866788738e-05,0.5106593193027024,1.5952819086039644e-06,1.8195976127260244e-05
9,3.539733986444324e-12,1.1534375898733532e-12,6.943864915362032e-13,7.117994901791345e-13,175.6924982927748,-1.124598617399113e-09,1.365729253699405e-12,3.182126242109727e-11,0.2468107349432977,2.7170353835286822,2.855077888505029,5.975914508952769e-07,1.1098915197985807e-05,0.07166818929370018,1.0817015635987246e-06,1.1421259929808498e-05
10,1.9191496273534627e-12,7.05117776455419e-13,4.352984092522588e-13,3.6896162347039255e-13,-1025.898084313218,-5.611203255506545e-10,1.1438908917226455e-12,1.8305499392690656e-11,0.2881725315016274,2.4880362228820476,0.2991728894573145,5.583289505318514e-07,3.3377707682917515e-06,-0.10561045488724145,9.629012884546783e-07,8.245305969329366e-06
11,2.0575605354543285e-12,7.968470548517069e-13,4.161673365438788e-13,3.8143456135701893e-13,133.59293623064636,-2.761883499069974e-09,9.035454070096875e-13,1.956746787056513e-11,0.2532961329918149,2.6681161245982548,0.5993232900680191,4.856441989255085e-07,3.1412193072404052e-06,-0.0970627667793691,8.77975247492987e-07,7.850620741588464e-06
