,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,1.3204325825918295e-11,8.23486248391729e-12,3.861414113294363e-12,1.5957042292020724e-12,-48.67425116330714,-9.655132690785766e-09,4.225109617035348e-12,1.2045531731543116e-10,0.21881703259531043,3.3769451033717295,6.1456210161368405,1.0556185121899862e-06,3.3939431937132866e-06,1.2561186524569072,1.7889429470470416e-06,2.7228893702601667e-05
1,9.505644781140638e-12,3.598865852664988e-12,1.688903003413134e-12,6.951535332352026e-13,-71.51615169371689,-9.069298693229834e-09,1.9036394528234124e-12,6.910365201969707e-11,0.19443163845566702,3.735086781969066,3.988176298077454,7.230673958839757e-07,3.029730434119174e-06,-0.04698202626446148,1.2463550867220665e-06,2.1693656458381012e-05
2,1.1719914436323376e-11,3.777190485285253e-12,1.890611548709141e-12,9.79259954831173e-13,-64.5014601663654,-1.2266509103083235e-08,3.0209094536164918e-12,8.296288541232955e-11,0.22248550153805535,3.285943247405156,1.825950776668639,9.288105394580031e-07,1.3885557061112382e-05,0.7211684488183417,1.5731078933473885e-06,1.4016367772945754e-05
3,1.2413595264928091e-11,3.8875111553502076e-12,1.9274204440000512e-12,9.949736418208151e-13,-66.7605606470733,-1.4140136562445289e-08,3.0885182704459677e-12,8.631062880332568e-11,0.21989555048484108,3.327522660177182,1.7307422670367256,9.343671740098251e-07,1.295993474021515e-05,0.7082824619312815,1.5853040941362867e-06,1.4633296479743649e-05
4,5.889555922077328e-11,9.713795225864375e-12,3.2366792760078815e-12,1.5745647008206734e-12,-449.9914355659092,1.2291608412491614e-08,5.2903992369840284e-12,2.9401773708424593e-10,0.15548183104306126,4.891613659059759,2.668433164160214,1.1861234141594743e-06,3.0460324101625095e-05,0.7396874822339883,1.988829924645092e-06,4.257859358205539e-05
5,1.1609757550498843e-11,2.059462200391783e-12,8.424700424163503e-13,5.3109710434822e-13,-203.24015225673097,-1.5838799349984703e-09,2.0279747286392657e-12,6.404980878906662e-11,0.20507573760217598,3.65725455640537,0.48888068121240297,7.592471039602135e-07,1.295950283512627e-05,0.3559523798253791,1.2688811601162425e-06,1.5090980544747084e-05
6,2.778104901533611e-12,7.581672206515827e-13,4.585911929843952e-13,3.0666673869397456e-13,-53.950755711471714,2.5085151940705668e-09,1.3092071443046161e-12,2.2306505177790767e-11,0.2784414010626903,2.652086744290121,0.5034399181064829,6.068924112626181e-07,7.877159179064623e-06,0.08561832843936579,1.0266144624363933e-06,1.1734815893797205e-05
7,2.725226924240244e-12,7.019044801597476e-13,3.3584299977103654e-13,2.3401308019906096e-13,-139.71996279321175,4.592882408908472e-09,9.22440266632405e-13,1.909225335583008e-11,0.2540355063058429,2.8840783472580167,0.6089589760752535,5.09843844567793e-07,7.67886005493248e-06,0.204105159668516,8.653027741577539e-07,9.825576470588236e-06
8,1.5671292330669752e-11,2.933580786010469e-12,1.0186305316722527e-12,5.515949600654789e-13,221.88293189118187,8.786065169183038e-09,2.127866454723581e-12,8.317409569401195e-11,0.1845910532983608,4.076115665254052,1.9090894715427515,7.751009779816862e-07,1.6166550951400012e-05,0.5717181893031267,1.300340017489489e-06,1.9335206085297926e-05
9,7.701167383409462e-12,2.260983725868673e-12,8.799297939251251e-13,4.134849570036713e-13,123.73814978394724,1.1055908849681888e-08,1.6728304873940822e-12,4.8829150527456424e-11,0.21351972894070229,3.4934770040276995,2.766713155557861,6.935438794009606e-07,1.1314964385442892e-05,0.21154034352062642,1.1625607155937915e-06,1.4231405053788052e-05
10,1.6752622391242482e-12,1.167041746387534e-12,5.035953156887621e-13,2.7651926753232077e-13,380.6224765613957,3.2845564399048895e-09,6.892589460206022e-13,1.7468371159091798e-11,0.23431877189862466,2.940043790677084,2.970376868602752,4.297048496903892e-07,5.8623238452735186e-06,-0.7611023844407745,7.651908085700001e-07,7.081196148622874e-06
