,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,2.2347072846553553e-11,6.02209555332482e-12,2.1426963260832468e-12,1.3430137431744995e-12,-200.8528945839018,3.4200055914854647e-09,5.162136446117664e-12,1.3986264658698063e-10,0.22205597105321936,3.405930380840454,16.13505464664475,1.2006748816215594e-06,3.0025057358663322e-05,-1.0413602136555868,1.99219164883226e-06,3.096345064469368e-05
1,4.184286505360904e-12,1.2213995833755872e-12,1.1412335396511306e-12,9.321433782197761e-13,-326.28264723751215,1.038150822462626e-09,1.8732109637333097e-12,3.819443101412028e-11,0.2616277237224018,2.6380307948354162,7.088312713648038,7.120597656787249e-07,8.29287058823529e-06,-0.9593965261376012,1.2654709114927604e-06,1.596756470588235e-05
2,2.3095621219466648e-11,5.961628176765344e-12,2.1775003357077752e-12,1.334477705926556e-12,-202.71672186208534,-4.3516432305525357e-10,4.632133960411727e-12,1.4112701132733785e-10,0.21119016284469314,3.5484243587557533,16.01880072914652,1.1341132296197263e-06,3.6021926619363704e-05,-1.0893934236382556,1.8917424705019957e-06,3.6676604745555816e-05
3,9.891917428416975e-12,1.8851349082998944e-12,7.963803231928971e-13,1.1853315960852113e-12,65.46660660720782,-5.5782044012659935e-09,4.174805757709723e-12,7.143298001766288e-11,0.2778869628255361,2.685866434139641,1.2332285579604998,1.0807054785412541e-06,1.4729379967956051e-05,0.2990233639622079,1.8107063448104414e-06,1.644413931181811e-05
4,2.3178938976873716e-11,4.772632223285932e-12,1.6432447833220924e-12,2.5508563939424746e-12,61.01699477205594,-1.0519506173366337e-08,8.324060177063651e-12,1.5801726638440562e-10,0.26521772275101974,2.839195986270648,7.639568152078525,1.4815490866672912e-06,3.46651208331426e-05,1.078568705435443,2.4604677841097895e-06,4.5654883863584346e-05
5,9.727687913211879e-12,1.8626343830114226e-12,7.864747718508441e-13,1.1994033406471315e-12,69.6526995082446,-4.526055219049288e-09,4.238105669718353e-12,7.086269454247217e-11,0.28057350330119096,2.662547560303727,1.219434509546919,1.0879012079191102e-06,1.6458003506523228e-05,0.29743573582921684,1.8214669367097795e-06,1.7392545506981e-05
6,2.7625758779942676e-12,9.79300010551718e-13,1.087832388938429e-12,9.680453478788561e-13,117.40848446537557,9.11870037866603e-09,1.9635274090048876e-12,3.3338278634341017e-11,0.28707595388662793,2.3342437444939046,1.417899176903546,7.167650867113384e-07,8.981922658121615e-06,-0.33433522211746974,1.3021001969001289e-06,1.3480654712748913e-05
7,1.645621770778182e-12,5.193026449697032e-13,3.675824787671716e-13,3.704773090557544e-13,69.55096608054967,-3.196499069003782e-10,1.3589091285393124e-12,1.788855580062137e-11,0.31703272832577234,2.298183351004008,0.6917186203934572,6.142894163516339e-07,4.648925740444037e-06,0.1295709086395173,1.0495530067886e-06,9.590983327992674e-06
8,9.729762115369363e-12,1.867081422472779e-12,7.949852533263341e-13,1.3000995872770403e-12,65.33865905209316,-5.994802965736767e-09,4.700964916319885e-12,7.269624136343315e-11,0.29066812097695843,2.58582987249669,1.1951674290787628,1.1453650781607057e-06,1.7730648542000456e-05,0.2891676248774893,1.9074793697388846e-06,1.8648446617837794e-05
9,2.683873467410159e-12,8.191197074298517e-13,4.634052259907385e-13,6.363083663089397e-13,41.01075751412063,-6.2820730695632844e-09,6.087906163045081e-12,3.8017283402395306e-11,0.44781657594096225,1.7967194882245179,2.1669494205222533,1.3478018911794046e-06,1.7120783703364634e-05,0.29961859962632226,2.1359404355376317e-06,2.2645400228885323e-05
