,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,1.3119611611653625e-11,6.418649006543724e-12,3.3793262404177077e-12,2.1428587974689208e-12,-95.53902760538857,6.247074560849592e-09,4.405448743082134e-12,1.1947613952293005e-10,0.22580329555939388,3.1798118770266868,6.603376588248712,1.0654135008263696e-06,2.1670961466392004e-05,0.8164947802052135,1.8377913618339324e-06,4.088599593499657e-05
1,6.255361901988245e-12,2.5097850240639703e-12,2.1774440476001196e-12,2.9753015464601946e-12,-227.39051070642006,7.14379066063908e-09,1.865172867290364e-12,6.138327187349928e-11,0.21082578743612623,3.0708450280920725,1.2891110768517169,6.87108800922332e-07,1.1412103782711529e-05,-0.19848467308080198,1.2934957551165972e-06,1.370210559548333e-05
2,3.693742218692319e-12,2.0993941192553506e-12,1.0839368602672317e-12,1.1180068896587223e-12,-116.57794651497899,-2.4223663375843146e-09,2.5050188243648056e-12,4.337509721403046e-11,0.27883532493599883,2.5321526628127318,2.448036822228371,7.968158831213927e-07,9.394998214694434e-06,0.31025151199298495,1.3979716310066593e-06,3.5310637656214234e-05
3,2.462216864919935e-11,5.547940195880901e-12,2.5760302156112367e-12,1.5258544776279053e-12,-81.06526854277827,1.8950805749899096e-08,4.531478956959964e-12,1.527348403644253e-10,0.19777053633778938,3.7596845816889384,1.522593311858094,1.059229922774716e-06,2.3247257825589382e-05,0.1880851184175209,1.8005471368284972e-06,3.97941781826505e-05
4,3.371012606871187e-11,6.826332016611253e-12,3.0203172373407986e-12,1.7478887978692145e-12,-77.82649210571897,2.514633457991596e-08,3.5509621964527766e-12,1.90811063186575e-10,0.16068629237170218,4.466186491939944,2.586563234658821,9.434707748885752e-07,3.379019338063629e-05,0.4761837386928655,1.6533814167068022e-06,4.32183928221561e-05
5,6.322650240782593e-12,1.7176162347783853e-12,1.0050306633524036e-12,7.469731726389857e-13,-59.490840254647324,4.012973850725119e-09,1.9351942119689973e-12,4.813043497424445e-11,0.2336689630230363,3.026571345711094,1.0632330768986165,7.123112836835424e-07,1.170438988326848e-05,0.22681850935516787,1.2470962245679438e-06,1.8135061341268025e-05
6,2.0201743289162264e-12,1.3278043170786916e-12,1.0125367254611144e-12,1.1489880875305641e-12,618.163179261488,2.8293993311394825e-09,1.3356261285896632e-12,2.898514262439056e-11,0.25589766673698366,2.6010202257735906,0.2384582742500721,5.92230644546981e-07,3.0001100511177228e-06,-0.007111362584407435,1.0821085835087859e-06,1.2249055507743954e-05
7,1.605799007374617e-12,8.427008386925449e-13,6.111913788773894e-13,4.2954125804772825e-13,672.5645198257718,-3.1147648756854873e-10,1.0244217938836575e-12,1.982160601333314e-11,0.2677846011529018,2.5901015705475405,0.5843649827033063,5.286642334127942e-07,2.2949905424582273e-06,0.11749070217003688,9.365404988564638e-07,1.0098519337758449e-05
8,9.502955568645214e-12,2.5448700271512014e-12,1.4653420318754692e-12,9.939593461201366e-13,-67.37892954182146,1.1198737633265564e-08,3.180697488304641e-12,7.048877921256702e-11,0.24441945398442924,3.022599240535784,1.6408003055206664,9.093222850500035e-07,4.480564071107042e-06,0.22796503742287755,1.5523123094419395e-06,2.288884308079652e-05
9,3.280204084884786e-12,1.2205828399730835e-12,7.296321317386837e-13,5.56569013904471e-13,-98.85832168454807,5.244300812440228e-09,1.0956456828499224e-12,2.9191798563218066e-11,0.23076616137203107,2.9614087685709642,1.5508545572610588,5.420150139362375e-07,8.826453756008241e-06,0.1600353903492709,9.729011666706695e-07,1.2682341414511329e-05
10,1.6213706798573487e-12,1.010416822284958e-12,6.036183056751952e-13,4.1297811698517654e-13,88.78335100704757,-9.081366752353662e-09,9.865529425914321e-13,2.077363547368132e-11,0.2596203211346474,2.602034701530293,0.699132439995851,5.107578492923328e-07,7.869596368352786e-06,0.079032666988799,9.257229152835073e-07,1.1030794277866786e-05
11,3.752115377483447e-12,2.1020211383328713e-12,1.1354749233626136e-12,8.024396147145589e-13,234.14408401104072,-1.7256659875815262e-09,1.5909393435032775e-12,4.128536513163787e-11,0.23552396102695983,2.771626077986023,1.27597869637379,6.359629948052891e-07,9.033045058365757e-06,0.3210482409058116,1.1840779162188597e-06,9.376455642023345e-06
12,2.209941162667814e-12,1.181905518422943e-12,6.635109187263472e-13,5.728502675103171e-13,132.5587643820766,-2.2525707509630265e-09,1.4159011203835877e-12,2.6574132431107487e-11,0.27179861266849337,2.529108838957049,1.11656659621743,6.185143692705469e-07,2.9216242160677523e-06,0.05655324047886095,1.1021024147492634e-06,1.0013588624399176e-05
13,4.1649768647094286e-12,1.8346113645995144e-12,1.0530561604069085e-12,8.329064672904656e-13,-72.5851889761564,-4.664294719324924e-09,2.389364703436297e-12,4.2977796373941676e-11,0.2743338298933721,2.618451489872066,1.359470443790019,8.021079318234043e-07,8.260537431906614e-06,0.11591042659144528,1.39032079335042e-06,2.1190176809338518e-05
14,3.3586442689050044e-12,1.962313353170898e-12,1.1951801176469868e-12,1.6555681788059224e-12,68.2355462372745,-3.730949662369782e-08,1.474798704405039e-11,8.791642347181216e-11,0.46190442119057407,1.674987320275265,1.3213835944486043,1.99645256791846e-06,2.405932952925917e-05,0.1783883481306999,3.238148532966306e-06,3.2973032207217515e-05
15,3.658342607453159e-12,1.988504287854439e-12,1.2677726307863498e-12,2.0282497562485315e-12,55.70895507094698,-4.1076668905576316e-08,1.7398053920962815e-11,9.909724911014342e-11,0.4704087511874949,1.641298572200079,2.480720270071451,2.088193475008334e-06,2.9702138965438333e-05,0.31260961664079834,3.3967139249169912e-06,4.634646819104295e-05
16,2.9725692777094468e-12,1.9476165257294894e-12,1.2545480611352245e-12,2.0350521124989037e-12,58.88013800508574,-5.604082926271417e-08,1.6060460075959822e-11,9.235270587053394e-11,0.46964011962921354,1.6315738932833037,2.1223153359573694,1.9940301747508433e-06,3.1539301568627435e-05,0.1974633353441122,3.2503050944197617e-06,5.528707076371405e-05
17,2.1187209873733633e-12,1.8281060348382545e-12,1.2268871054406732e-12,8.219880984350781e-13,66.79700143251542,-3.76844820124672e-09,1.9507169410212067e-12,3.5185064251210995e-11,0.279601908841089,2.416383935650416,0.7753673366892532,7.179715763367534e-07,7.0746534218356595e-06,0.1900423682037506,1.2970610618957443e-06,1.1867336964980543e-05
18,2.356640593266806e-12,1.9138137948217186e-12,1.1697325964773772e-12,8.469547507361502e-13,93.04833784863938,-2.0208242296084148e-08,3.441787220251445e-12,4.118537499013685e-11,0.3330204241569612,2.1824702010578085,0.5981097126893327,9.654269425649202e-07,6.658253353170067e-06,0.0896343779759001,1.6490933491623001e-06,2.025025264362554e-05
19,2.0857639287775723e-12,1.4595675709102391e-12,8.491365222724227e-13,5.864435081798761e-13,102.6007873930282,-2.5146752551893693e-09,1.4927356937499092e-12,2.808442429874082e-11,0.272020423559986,2.5290373700738376,0.5664814643674844,6.382241462358867e-07,6.053537996490425e-06,-0.047606007460997725,1.13558980209061e-06,8.159597392233159e-06
20,1.6621947432130797e-12,1.1253812802582247e-12,6.59210795613149e-13,4.165685725059913e-13,64.5846755169506,6.391293612414528e-10,9.809144101565794e-13,2.2066349436167045e-11,0.25477728241516917,2.541559853780674,0.6247743271119147,5.030685581032322e-07,4.530997683680476e-06,0.074794665346139,9.360736190733838e-07,8.426977376974135e-06
21,2.652077471482905e-12,1.4598256474249512e-12,1.3020216186114497e-12,1.6729713068849143e-12,-631.4592691529117,4.54017283996466e-09,1.4198346112101581e-12,3.4886040358743744e-11,0.24108180764128212,2.720472482353951,0.6353945247075176,6.024892989038596e-07,1.6687197567711903e-05,-0.06304138253098826,1.1225426220171148e-06,1.6764620111390857e-05
22,1.7142813166109917e-12,7.827024818043497e-13,4.995183557899504e-13,3.47408206295783e-13,87.14126028577662,9.278834420826034e-10,1.0275286334614976e-12,1.9686392926235213e-11,0.271500195233228,2.435945173524616,0.4099322882111967,5.152780836692366e-07,6.1812506080720215e-06,-0.021308188749152145,9.431829294289348e-07,8.465446944380863e-06
23,3.5865203426470515e-12,1.5556005428081816e-12,9.031760919681483e-13,6.2360371488432e-13,358.8434935872839,1.6837003667434406e-08,5.543042986262549e-12,4.529423845505792e-11,0.39331288722138036,2.008527072841333,0.665672572003125,1.283320282473448e-06,1.7676228656443116e-05,-0.21008892946371246,2.061745831357101e-06,2.6827697199969482e-05
24,1.0701904358350716e-11,3.4759803942686777e-12,1.5426153171069053e-12,1.1066822225096592e-12,-249.9007895011861,1.0925562914880151e-08,3.013118435904251e-12,7.991908757805643e-11,0.22631623717470667,3.208390163166004,0.8407105321280983,9.01375864435936e-07,1.344360405127031e-05,-0.3110099881894279,1.5407098213884077e-06,1.8454325108720527e-05
25,5.399600691147112e-12,1.564863757199159e-12,7.428607196084555e-13,5.318662533786741e-13,185.94646837169665,5.843686004873549e-09,1.666663197529133e-12,4.090017885511958e-11,0.2349677664647924,3.0245079120162375,0.7031914064744729,6.649974211778488e-07,8.788768696116578e-06,-0.24706220337406867,1.1618779255139685e-06,1.5750770121309226e-05
26,3.264978082325178e-12,1.2500116496126993e-12,7.551756150338611e-13,7.504177039431497e-13,-428.9823889431338,7.291243549991341e-09,1.269522408392558e-12,3.064998346665335e-11,0.24069499242657363,2.7998564779604598,0.7579484687038485,5.754462564225844e-07,3.3996498649576572e-06,-0.11060596248020041,1.0434137888660472e-06,1.2556267379262988e-05
27,1.0948945967844888e-11,2.828298481054408e-12,1.12250624361711e-12,9.005755652739443e-13,-68.57189705047381,2.3674680764958136e-09,2.773425473901737e-12,7.48508116604493e-11,0.22357244443044824,3.1870057855599048,3.211750919206033,8.127980800121697e-07,1.397380153810941e-05,-0.41087249893470235,1.4266438971302628e-06,4.486457702296482e-05
28,1.6245948196208468e-11,3.651369351056411e-12,1.4928801403892367e-12,9.565491965176017e-13,654.7348834818906,2.335084088619406e-09,2.5843640072448727e-12,1.000009641493749e-10,0.18745148824257077,3.8522358877320677,0.9149452778737581,8.080945576972862e-07,1.8145725505455103e-05,-0.34166575402512345,1.40025837815067e-06,1.977476468909743e-05
29,2.1716753495745956e-11,6.478500093174356e-12,2.9621850486715155e-12,2.0463794687197965e-12,-108.13133621908194,5.069052918053551e-09,4.436843802800989e-12,1.4972243313080272e-10,0.20196602399113447,3.581890994768593,3.664116736375182,1.0814972787342628e-06,1.1477811801327531e-05,-0.11886666319808487,1.8565626388478473e-06,2.5725789657434956e-05
30,1.2839930027561053e-11,7.141910189971153e-12,3.6991829695715296e-12,2.134560243224552e-12,-57.05539050732212,1.3294475925295728e-08,5.933132859097833e-12,1.281666448590658e-10,0.2489684875004211,2.9987356297250423,10.737312834806158,1.2413492551160216e-06,1.5827839612420845e-05,1.2806319813626432,2.07821712884759e-06,3.365498528114748e-05
31,8.294552772660032e-12,4.139088452554766e-12,2.0008233525217775e-12,1.69318511066233e-12,-188.0431178724039,3.0182836340251546e-09,2.4112724488042723e-12,7.653659804019503e-11,0.2116141476724107,3.242772669016678,5.231783512684038,7.936565001871412e-07,1.6081736018921182e-05,0.3871990451035288,1.4243393495650182e-06,1.6773444423590445e-05
32,1.1229087709174536e-11,4.194580969968423e-12,2.7564670299544816e-12,3.2934390917474747e-12,-211.04673873016142,6.80958278283806e-09,2.338264192586551e-12,9.481163726336445e-11,0.19050970604319728,3.4507915291246043,3.6562854187226823,7.684978982341992e-07,9.382151064316776e-06,-0.14814589873013878,1.4345264150680155e-06,1.7349917634851605e-05
33,4.5666646757653696e-12,2.102338840460394e-12,1.7527091972564548e-12,2.4119924990196277e-12,-193.94579784336744,2.599842463549797e-09,1.7570990061051112e-12,4.9527387286835256e-11,0.227144727750038,2.8856884908874343,0.898645925998671,6.717031960317668e-07,9.731249265278095e-06,-0.10754606380744013,1.250933644630606e-06,1.527918789044022e-05
34,7.484224361611671e-12,2.691502599555481e-12,1.4688525769328475e-12,1.0254686293535643e-12,-257.0979472942372,1.7494132272706284e-08,5.364037463132697e-12,6.971496726471279e-11,0.3138053865595105,2.469486098712034,1.2587279205074349,1.2118588275907939e-06,2.1717736285954073e-05,0.20052743501644674,1.9849332178022515e-06,3.7635901045243004e-05
35,1.514011630864624e-11,3.2813947137493367e-12,1.7354145740785741e-12,1.0987170954834363e-12,-90.94554908212312,1.6233525860701815e-08,2.911167168325564e-12,9.614053719835742e-11,0.20327173195013412,3.5552699737893785,1.52433466680891,8.705065602257936e-07,1.3925120631723504e-05,0.29093036627773683,1.5109203706950759e-06,2.9447970666056306e-05
36,2.04517540021765e-12,1.1071120394096691e-12,7.5241323864372e-13,5.708178908976862e-13,-318.765802700309,-7.338712240937156e-10,1.4906524381152337e-12,2.5504061228294276e-11,0.28244476422207565,2.489068681075948,0.47629044216014554,6.296164357195797e-07,7.42537969481956e-06,0.004145860629312619,1.1066381144554468e-06,1.7710912930495155e-05
37,1.5418646137006219e-12,1.0250668253551567e-12,7.296681698326728e-13,4.967355467720913e-13,248.81061838915153,-1.1550286659930202e-09,1.0157100182649346e-12,2.0766027814148864e-11,0.26134181042486826,2.6298244758348517,0.30660536860738824,5.273337058408409e-07,7.129396581979095e-06,0.10456520605948394,9.371796475315803e-07,8.596812664988174e-06
38,5.7021072742524326e-12,1.5504820279720757e-12,8.907198680441451e-13,5.953330106205153e-13,-81.05381506435225,3.2582884798196512e-09,1.5337753287069084e-12,4.214016887036263e-11,0.21847400588503793,3.3373692432116147,2.014431226257782,6.170707721176092e-07,4.1612578387121394e-05,0.033742241527919443,1.088513789852442e-06,4.203727881895171e-05
39,6.142106112972833e-12,1.976999024565185e-12,1.165482245858606e-12,8.601624900201874e-13,-65.00235757911557,1.5225652312813868e-09,2.6123487911565224e-12,5.200595074791215e-11,0.2585846258354423,2.8364014070620143,1.820959445697624,8.28501447291804e-07,1.2346731105516137e-05,0.1889508419473279,1.4217500643240458e-06,2.0748974630350193e-05
40,1.7515410553794556e-12,9.54777083999702e-13,5.827567299082169e-13,4.3885715129176726e-13,279.8902259889782,7.259678792933646e-10,1.0170827701855648e-12,2.1124864486403698e-11,0.26145963068245626,2.5757815536617397,0.9491205502285228,5.201167184520843e-07,2.784224029907683e-06,0.02993221057595435,9.406643624119181e-07,1.0687980428778515e-05
41,2.072292347523062e-12,1.421318562559642e-12,7.747930363584736e-13,6.047696806378792e-13,86.34539453523097,-4.262219416012804e-09,1.3439470403847377e-12,2.783437110270022e-11,0.26134672719822716,2.5527372829453747,0.8142080049366406,5.899438992277563e-07,1.0475379778744183e-05,0.12992186849547332,1.082148871962768e-06,1.0717570757610437e-05
42,3.3600918646504623e-12,1.4086242713647007e-12,7.858217567889665e-13,6.351184831897673e-13,-263.1274160572579,-8.689499083414578e-09,1.6475497304477081e-12,3.258416702544249e-11,0.2636804677561939,2.658895998187516,1.3349978357117218,6.695055065303623e-07,7.605065291828795e-06,-0.014488863992785095,1.1786336464032841e-06,1.4205055875486386e-05
43,3.5084032060503642e-12,2.0456964789732967e-12,1.1209177178520314e-12,9.613351185828114e-13,128.56274416677024,-1.7249841243730377e-08,5.477023298149375e-12,5.313589526414399e-11,0.36465320764499876,2.073781727003552,0.8671814747233486,1.2515993095509055e-06,5.598337486839095e-06,0.09770499491363187,2.0684182990044604e-06,2.2198155687800413e-05
44,2.8008180972650585e-12,1.938663310426931e-12,1.1793621914301263e-12,1.1102289021443153e-12,97.56580071753295,-2.030794572956942e-08,4.041973636720855e-12,4.82690453745212e-11,0.3339078158317656,2.1685839315199655,0.7462305806471216,1.057908927663342e-06,1.009877305256733e-05,0.21765146088323128,1.8104150182468804e-06,1.6034841947051194e-05
45,2.7655143914067087e-12,2.228566019865571e-12,1.3768524293524585e-12,1.2941068769582944e-12,79.41966084347482,-2.176017213735411e-08,4.585238359021589e-12,5.2757630198356e-11,0.33923262467133836,2.140907680992669,0.7180229941952283,1.1161284277899824e-06,1.2577757468528266e-05,0.25635875535429725,1.9075747500389104e-06,1.868115826810101e-05
46,2.7825382619794802e-12,2.3519096285630397e-12,1.5541637820173981e-12,1.3841796748406038e-12,107.47861789468044,-3.278059289123933e-08,5.6020449778387755e-12,5.847583903389057e-11,0.355070936767776,2.0598402074970634,0.6896161093166953,1.2221844173498278e-06,1.5638600347905698e-05,0.23931257639331646,2.076490164369102e-06,2.319890352025635e-05
47,3.019056868667364e-12,2.0160376952348337e-12,1.2850010152907025e-12,2.1018933125501005e-12,57.45929081876217,-5.601192023676087e-08,1.658634005480124e-11,9.560497756145149e-11,0.4700847956861131,1.630373968238746,1.8613577813741942,2.0702983312625526e-06,3.1619904440375366e-05,0.18857140179025755,3.369462408957936e-06,5.527032024872206e-05
48,2.34490956762629e-12,1.901503578381768e-12,1.1631150921350411e-12,8.453702603393055e-13,91.23302243998518,-1.7982869034758464e-08,3.412158989434053e-12,4.096048240325395e-11,0.3325576457479821,2.1824239620749553,0.5884350840764897,9.591175829496619e-07,1.1684993975738155e-05,0.09014060469960218,1.6420237130611114e-06,2.0363620013733122e-05
49,2.2453229800510254e-12,1.8517693416713453e-12,1.1084834047928913e-12,7.533947789328676e-13,94.16680426866722,-3.9411924008487564e-09,1.5493604026226981e-12,3.386981607185846e-11,0.2563203427872805,2.5480175238743863,0.9202952425139829,6.285471303442206e-07,6.6626265781643405e-06,0.24616098971620623,1.1675650733557107e-06,9.722668876173037e-06
50,1.7644366183010083e-12,1.1915145687920627e-12,6.819784726621704e-13,4.376697347709741e-13,83.42049377390764,-6.875200806713824e-09,1.024812544260736e-12,2.2796213236094704e-11,0.2524691572111192,2.6557315880534014,0.5935974635370365,5.163792422251488e-07,7.5171995880064065e-06,0.11674768197894969,9.440925274222009e-07,1.1778381971465628e-05
51,1.5568505954663421e-12,9.929245017067854e-13,6.50431100627464e-13,4.043826316509701e-13,57.753822444786586,9.811651769730069e-10,9.97415878847679e-13,2.1003116636016683e-11,0.2621741258137283,2.4749367696358355,0.8502229368017488,5.076888644515465e-07,5.6494307469291215e-06,-0.01971751344491598,9.418943068534876e-07,8.372943572137025e-06
52,2.1023992020517205e-12,1.463799331009813e-12,8.534048821296269e-13,5.862961498032862e-13,116.22237475600531,-5.3281677162570276e-09,1.4909425135299573e-12,2.814379906138528e-11,0.27195550560099585,2.5331102002728985,0.5647379458956827,6.400337295703957e-07,6.601963912413214e-06,-0.041314816652657155,1.1365527057752407e-06,7.993752526131075e-06
53,2.9062114048296e-12,1.209228004768895e-12,6.829310057309377e-13,4.471459599395915e-13,74.65402117546536,2.757617321556322e-09,1.4003751380510418e-12,2.7973025626860206e-11,0.2615511998066573,2.721513629714667,0.641563596704268,6.237226768548744e-07,1.112487920653086e-05,-0.14989252014105206,1.0848957798908635e-06,1.1404796710154878e-05
54,1.7030472384117295e-12,9.24795361201365e-13,6.165524479650921e-13,4.3334337216835556e-13,103.88963424958885,-9.317859984880606e-10,1.0119002942383348e-12,2.050903308813752e-11,0.2621719486760905,2.593743592026852,0.279796530780269,5.190439536274295e-07,4.348402899214161e-06,0.08886448532567832,9.335302477506643e-07,8.835053719386586e-06
55,3.295045233656486e-12,9.959409476722886e-13,5.03591149991504e-13,4.3039268809657224e-13,-1040.2593039777635,8.25677747616243e-09,1.2723034602842228e-12,2.7457808815236987e-11,0.25244548958947116,2.7235635041816932,1.1107932310395823,5.747813901600201e-07,1.2764126070038911e-05,-0.1907202652414425,1.029117259685544e-06,1.4608212376592662e-05
56,1.5825467940862483e-11,3.582598969715061e-12,1.4680788895616743e-12,9.369609610178222e-13,458.07354496001545,4.524929742178925e-09,2.538053557873404e-12,9.79621539572492e-11,0.18805441808128795,3.827756496358817,0.9045440422676247,8.022727529202043e-07,1.7961509695582516e-05,-0.33851190222666405,1.392747871251673e-06,1.948777697413596e-05
57,1.6172265364017365e-11,3.644951221718748e-12,1.4929443605636405e-12,9.504816838746115e-13,751.787480202055,3.906749309630296e-09,2.56659715052437e-12,9.970870028935956e-11,0.1877811125218152,3.8420858319299898,0.9399425945858213,8.083127556354831e-07,1.789859815518425e-05,-0.3447148510590966,1.3988293617950856e-06,1.945432708018615e-05
58,2.5647798868461813e-11,6.402424460556057e-12,2.670123849145107e-12,1.699090591232686e-12,-188.6431427717381,4.985675617607153e-09,4.355073286980548e-12,1.6026422162775489e-10,0.19252525656342134,3.803903860587116,1.9885886461786142,1.0597865993409915e-06,2.730617447928588e-05,-0.2418655258989669,1.8077258790102964e-06,2.76769547722591e-05
59,2.1413506881004988e-11,6.194944407048144e-12,2.780965210947137e-12,1.8964916861417152e-12,701.8576015213748,1.4079549597086054e-09,3.3423907316769937e-12,1.4188728503164844e-10,0.17919966956883723,3.994534134385056,6.33324175314145,9.114053423758032e-07,1.2443241913481344e-05,-0.3678903606098956,1.5887438807284721e-06,3.851479639887084e-05
60,6.429120751257254e-12,2.201622867912653e-12,1.3412456057050766e-12,1.5896870283529293e-12,-140.18442781330984,3.905271610852662e-09,1.7867860153593257e-12,5.4216772793596684e-11,0.21641686718749725,3.0977755666416926,1.7126107822725134,6.773652080217941e-07,7.735530241855495e-06,-0.3112921817777899,1.2415440541584193e-06,1.7420478950179294e-05
