,Delta,Theta,Alpha,Beta,Coefficient of variation,Mean of vertex to vertex slope,Variance of vertex to vertex slope,Hjorth activity,Hjorth mobility,Hjorth complexity,Kurtosis,Second difference mean,Second difference max,Skewness,First difference mean,First difference max
0,2.513065068348477e-11,8.203581674908621e-12,2.7925438369414208e-12,1.4442669709072611e-12,-124.40935301254285,-1.9941451411871626e-09,2.914031618539419e-12,1.5348136355189678e-10,0.16386472561530424,4.5540100106660475,11.165331416811979,8.783553256222106e-07,2.6264313847562367e-05,0.9278173448084244,1.4598326243400138e-06,3.412123738460364e-05
1,4.3116735516611135e-12,1.5291990989465436e-12,8.976973821584867e-13,4.940270807368694e-13,-118.89559046115292,-6.774030469136005e-09,8.308990959404441e-13,3.172033075865161e-11,0.1882517532259146,3.7400371133423644,6.354881190744104,4.3185476801286937e-07,1.2282577386129545e-06,-0.05376705500562153,7.8647759202759e-07,1.920064942244602e-05
2,1.57922951214278e-11,2.9920632600829002e-12,1.1771779819069004e-12,6.157595779312806e-13,-920.6995982900183,-5.911138192053065e-10,1.908628171372489e-12,8.141363788091251e-11,0.17057715165175327,4.469688899669672,0.5364333920758583,5.832645166963399e-07,3.258270428015564e-05,0.2690318251298182,1.0188941588334729e-06,4.804786669718471e-05
3,3.0544459696564575e-11,4.652822396458895e-12,1.8053933287662963e-12,8.936109063211643e-13,158.71232637695675,-7.012811852471167e-09,2.443979592963746e-12,1.453071430924091e-10,0.14920469846474252,5.069657749335738,-0.16001977757414826,6.900463533413011e-07,3.9469347475394836e-05,0.11812078704061263,1.174208913488117e-06,5.047256483405815e-05
4,3.7693588718088626e-11,5.625166604480063e-12,2.453172286736041e-12,1.1175085147202989e-12,66.86375337491224,4.239280984212421e-09,2.0962107034327886e-12,1.7747985569626575e-10,0.13052357283556784,5.616750090711155,0.06512090342616655,7.053664765457401e-07,2.6221833646143313e-06,0.18234334622882156,1.218461013635274e-06,2.91239849485008e-05
5,1.5907883572309456e-11,2.4344724738078486e-12,1.0068952355168365e-12,4.862873227437621e-13,168.8052020545161,-2.4924853117880443e-09,2.6837867515352722e-12,8.04093002571493e-11,0.1991355727543674,3.9703189228971127,0.3690517620314701,6.63581924032081e-07,3.1951298539711614e-05,0.06771837424400211,1.1183333198759255e-06,4.231954231479362e-05
6,3.0587899203187855e-12,1.0334221873839246e-12,7.956797916314744e-13,3.4990337533622805e-13,-122.11192657801263,-2.3455595018551694e-09,1.0416203124594705e-12,2.3718979270965164e-11,0.23152147180160973,3.2536681474591926,0.929266265612661,4.5026006914610434e-07,9.216497878995958e-06,0.11837932532490053,7.867112533601424e-07,1.9491051789120315e-05
7,4.641231316720556e-12,1.0797386606451327e-12,5.39512278506956e-13,2.5116731740995125e-13,-1525.3742745955592,-3.7870727764565665e-09,1.0356936937774974e-12,2.7644259230742288e-11,0.21444991728761253,3.6337443290429086,0.6373741150260779,4.474916385998724e-07,1.4819993704127564e-05,0.025862944870419013,7.618105757712731e-07,2.468776746166171e-05
8,1.4188000574293617e-11,2.801815491153107e-12,1.2301403494574956e-12,5.744519942581627e-13,133.37501162366715,2.6653117472346872e-08,1.297935338986378e-11,1.035431088680473e-10,0.38746975698885733,2.1288778922316807,1.1342035179062673,1.6800968917361903e-06,2.1347262775616083e-05,-0.002397719485844345,2.6026108896834826e-06,2.6845285938811323e-05
9,7.74776215778569e-12,2.0117701121278714e-12,8.789296663348389e-13,4.521005313974907e-13,64.48682497261069,9.607761920695615e-09,2.0195171222412523e-12,4.874066396273293e-11,0.23303159155405795,3.3534207893013597,3.3003330139089053,7.932566207266522e-07,2.6820971938658735e-06,-0.018007862158445315,1.287804749142819e-06,1.9251531929503316e-05
